[03/25 16:43:07] SuperNet Training INFO: tag                 : gss-mobile0
[03/25 16:43:07] SuperNet Training INFO: seed                : 0
[03/25 16:43:07] SuperNet Training INFO: data_path           : ../../../dataset/ILSVRC2012
[03/25 16:43:07] SuperNet Training INFO: save_path           : ./SuperNet
[03/25 16:43:07] SuperNet Training INFO: search_space        : greedy
[03/25 16:43:07] SuperNet Training INFO: valid_size          : 50000
[03/25 16:43:07] SuperNet Training INFO: num_gpus            : 8
[03/25 16:43:07] SuperNet Training INFO: workers             : 4
[03/25 16:43:07] SuperNet Training INFO: interval_ep_eval    : 8
[03/25 16:43:07] SuperNet Training INFO: train_batch_size    : 1024
[03/25 16:43:07] SuperNet Training INFO: test_batch_size     : 256
[03/25 16:43:07] SuperNet Training INFO: max_epoch           : 120
[03/25 16:43:07] SuperNet Training INFO: learning_rate       : 0.12
[03/25 16:43:07] SuperNet Training INFO: momentum            : 0.9
[03/25 16:43:07] SuperNet Training INFO: weight_decay        : 4e-05
[03/25 16:43:07] SuperNet Training INFO: nesterov            : True
[03/25 16:43:07] SuperNet Training INFO: lr_schedule_type    : cosine
[03/25 16:43:07] SuperNet Training INFO: label_smooth        : 0.1
[03/25 16:43:07] SuperNet Training INFO: rank                : 0
[03/25 16:43:07] SuperNet Training INFO: gpu                 : 0
[03/25 16:43:07] SuperNet Training INFO: save_name           : gss-mobile0-seed-0
[03/25 16:43:07] SuperNet Training INFO: log_path            : ./SuperNet/logs/gss-mobile0-seed-0.txt
[03/25 16:43:07] SuperNet Training INFO: ckpt_path           : ./SuperNet/checkpoint/gss-mobile0-seed-0.pt
[03/25 16:43:07] SuperNet Training INFO: dist_url            : tcp://127.0.0.1:23456
[03/25 16:43:07] SuperNet Training INFO: world_size          : 8
[03/25 16:43:07] SuperNet Training INFO: distributed         : True
[03/25 16:44:16] SuperNet Training INFO: Trainset Size: 1231167
[03/25 16:44:16] SuperNet Training INFO: Validset Size:   50000
[03/25 16:44:16] SuperNet Training INFO: Compose(
    RandomResizedCrop(size=(224, 224), scale=(0.08, 1.0), ratio=(0.75, 1.3333), interpolation=bilinear)
    RandomHorizontalFlip(p=0.5)
    ToTensor()
    Normalize(mean=[0.485, 0.456, 0.406], std=[0.229, 0.224, 0.225])
)
[03/25 16:44:16] SuperNet Training INFO: --> START gss-mobile0-seed-0
[03/25 21:19:21] SuperNet Training INFO: iter: 29400/144360  CE: 5.1727  
[03/25 21:20:26] SuperNet Training INFO: iter: 29520/144360  CE: 5.0757  
[03/25 21:21:31] SuperNet Training INFO: iter: 29640/144360  CE: 4.8700  
[03/25 21:22:36] SuperNet Training INFO: iter: 29760/144360  CE: 5.2363  
[03/25 21:23:40] SuperNet Training INFO: iter: 29880/144360  CE: 5.1858  
[03/25 21:24:45] SuperNet Training INFO: iter: 30000/144360  CE: 5.0706  
[03/25 21:25:24] SuperNet Training INFO: --> epoch:  25/120  avg CE: 5.2003  lr: 0.10760120041747454  
[03/25 21:26:21] SuperNet Training INFO: iter: 30120/144360  CE: 5.1326  
[03/25 21:27:24] SuperNet Training INFO: iter: 30240/144360  CE: 4.9467  
[03/25 21:28:27] SuperNet Training INFO: iter: 30360/144360  CE: 5.0009  
[03/25 21:29:31] SuperNet Training INFO: iter: 30480/144360  CE: 5.2661  
[03/25 21:30:34] SuperNet Training INFO: iter: 30600/144360  CE: 5.1892  
[03/25 21:31:37] SuperNet Training INFO: iter: 30720/144360  CE: 4.8527  
[03/25 21:32:41] SuperNet Training INFO: iter: 30840/144360  CE: 5.1929  
[03/25 21:33:45] SuperNet Training INFO: iter: 30960/144360  CE: 5.3656  
[03/25 21:34:48] SuperNet Training INFO: iter: 31080/144360  CE: 4.8881  
[03/25 21:35:51] SuperNet Training INFO: iter: 31200/144360  CE: 5.1970  
[03/25 21:36:32] SuperNet Training INFO: --> epoch:  26/120  avg CE: 5.1345  lr: 0.10662875768741867  
[03/25 21:37:26] SuperNet Training INFO: iter: 31320/144360  CE: 5.1589  
[03/25 21:38:29] SuperNet Training INFO: iter: 31440/144360  CE: 5.2865  
[03/25 21:39:32] SuperNet Training INFO: iter: 31560/144360  CE: 5.2163  
[03/25 21:40:35] SuperNet Training INFO: iter: 31680/144360  CE: 5.1858  
[03/25 21:41:38] SuperNet Training INFO: iter: 31800/144360  CE: 5.1507  
[03/25 21:42:40] SuperNet Training INFO: iter: 31920/144360  CE: 5.3253  
[03/25 21:43:43] SuperNet Training INFO: iter: 32040/144360  CE: 5.2300  
[03/25 21:44:46] SuperNet Training INFO: iter: 32160/144360  CE: 4.9630  
[03/25 21:45:48] SuperNet Training INFO: iter: 32280/144360  CE: 5.0154  
[03/25 21:46:51] SuperNet Training INFO: iter: 32400/144360  CE: 5.1263  
[03/25 21:47:32] SuperNet Training INFO: --> epoch:  27/120  avg CE: 5.0670  lr: 0.10562435793600224  
[03/25 21:48:26] SuperNet Training INFO: iter: 32520/144360  CE: 5.1015  
[03/25 21:49:28] SuperNet Training INFO: iter: 32640/144360  CE: 5.1108  
[03/25 21:50:33] SuperNet Training INFO: iter: 32760/144360  CE: 5.0088  
[03/25 21:51:37] SuperNet Training INFO: iter: 32880/144360  CE: 4.9748  
[03/25 21:52:41] SuperNet Training INFO: iter: 33000/144360  CE: 4.9388  
[03/25 21:53:45] SuperNet Training INFO: iter: 33120/144360  CE: 5.0548  
[03/25 21:54:48] SuperNet Training INFO: iter: 33240/144360  CE: 5.4547  
[03/25 21:55:52] SuperNet Training INFO: iter: 33360/144360  CE: 5.0987  
[03/25 21:56:56] SuperNet Training INFO: iter: 33480/144360  CE: 4.9600  
[03/25 21:58:00] SuperNet Training INFO: iter: 33600/144360  CE: 4.4589  
[03/25 21:58:43] SuperNet Training INFO: --> epoch:  28/120  avg CE: 5.0121  lr: 0.10458868952864393  
[03/25 21:59:35] SuperNet Training INFO: iter: 33720/144360  CE: 4.8259  
[03/25 22:00:38] SuperNet Training INFO: iter: 33840/144360  CE: 5.0512  
[03/25 22:01:40] SuperNet Training INFO: iter: 33960/144360  CE: 4.8827  
[03/25 22:02:42] SuperNet Training INFO: iter: 34080/144360  CE: 5.1079  
[03/25 22:03:45] SuperNet Training INFO: iter: 34200/144360  CE: 4.7912  
[03/25 22:04:47] SuperNet Training INFO: iter: 34320/144360  CE: 5.1949  
[03/25 22:05:50] SuperNet Training INFO: iter: 34440/144360  CE: 4.9217  
[03/25 22:06:53] SuperNet Training INFO: iter: 34560/144360  CE: 5.0400  
[03/25 22:07:55] SuperNet Training INFO: iter: 34680/144360  CE: 5.2467  
[03/25 22:08:57] SuperNet Training INFO: iter: 34800/144360  CE: 4.6405  
[03/25 22:09:42] SuperNet Training INFO: --> epoch:  29/120  avg CE: 4.9519  lr: 0.10352246226073762  
[03/25 22:10:32] SuperNet Training INFO: iter: 34920/144360  CE: 5.1701  
[03/25 22:11:36] SuperNet Training INFO: iter: 35040/144360  CE: 4.8764  
[03/25 22:12:41] SuperNet Training INFO: iter: 35160/144360  CE: 5.1587  
[03/25 22:13:46] SuperNet Training INFO: iter: 35280/144360  CE: 4.8108  
[03/25 22:14:51] SuperNet Training INFO: iter: 35400/144360  CE: 4.9585  
[03/25 22:15:55] SuperNet Training INFO: iter: 35520/144360  CE: 5.0033  
[03/25 22:16:59] SuperNet Training INFO: iter: 35640/144360  CE: 5.2868  
[03/25 22:18:03] SuperNet Training INFO: iter: 35760/144360  CE: 4.9356  
[03/25 22:19:07] SuperNet Training INFO: iter: 35880/144360  CE: 4.9675  
[03/25 22:20:12] SuperNet Training INFO: iter: 36000/144360  CE: 4.7912  
[03/25 22:21:00] SuperNet Training INFO: --> epoch:  30/120  avg CE: 4.8979  lr: 0.10242640687119343  
[03/25 22:21:50] SuperNet Training INFO: iter: 36120/144360  CE: 4.7919  
[03/25 22:22:57] SuperNet Training INFO: iter: 36240/144360  CE: 5.2234  
[03/25 22:24:03] SuperNet Training INFO: iter: 36360/144360  CE: 4.8362  
[03/25 22:25:09] SuperNet Training INFO: iter: 36480/144360  CE: 5.0323  
[03/25 22:26:14] SuperNet Training INFO: iter: 36600/144360  CE: 5.0301  
[03/25 22:27:19] SuperNet Training INFO: iter: 36720/144360  CE: 4.7494  
[03/25 22:28:24] SuperNet Training INFO: iter: 36840/144360  CE: 4.6804  
[03/25 22:29:29] SuperNet Training INFO: iter: 36960/144360  CE: 4.8310  
[03/25 22:30:34] SuperNet Training INFO: iter: 37080/144360  CE: 4.7381  
[03/25 22:31:39] SuperNet Training INFO: iter: 37200/144360  CE: 4.6556  
[03/25 22:32:29] SuperNet Training INFO: --> epoch:  31/120  avg CE: 4.8437  lr: 0.10130127454162571  
[03/25 22:33:17] SuperNet Training INFO: iter: 37320/144360  CE: 4.7400  
[03/25 22:34:21] SuperNet Training INFO: iter: 37440/144360  CE: 4.7746  
[03/25 22:35:27] SuperNet Training INFO: iter: 37560/144360  CE: 4.8200  
[03/25 22:36:33] SuperNet Training INFO: iter: 37680/144360  CE: 4.9833  
[03/25 22:37:38] SuperNet Training INFO: iter: 37800/144360  CE: 4.8979  
[03/25 22:38:42] SuperNet Training INFO: iter: 37920/144360  CE: 4.7445  
[03/25 22:39:48] SuperNet Training INFO: iter: 38040/144360  CE: 4.7649  
[03/25 22:40:52] SuperNet Training INFO: iter: 38160/144360  CE: 4.7578  
[03/25 22:41:57] SuperNet Training INFO: iter: 38280/144360  CE: 4.7915  
[03/25 22:43:03] SuperNet Training INFO: iter: 38400/144360  CE: 4.6640  
[03/25 22:43:56] SuperNet Training INFO: --> epoch:  32/120  avg CE: 4.8097  lr: 0.10014783638153192  
[03/25 22:44:43] SuperNet Training INFO: iter: 38520/144360  CE: 4.7060  
[03/25 22:45:47] SuperNet Training INFO: iter: 38640/144360  CE: 5.1299  
[03/25 22:46:51] SuperNet Training INFO: iter: 38760/144360  CE: 4.7045  
[03/25 22:47:55] SuperNet Training INFO: iter: 38880/144360  CE: 4.8417  
[03/25 22:49:00] SuperNet Training INFO: iter: 39000/144360  CE: 4.9217  
[03/25 22:50:04] SuperNet Training INFO: iter: 39120/144360  CE: 4.6287  
[03/25 22:51:09] SuperNet Training INFO: iter: 39240/144360  CE: 4.6648  
[03/25 22:52:14] SuperNet Training INFO: iter: 39360/144360  CE: 4.7209  
[03/25 22:53:18] SuperNet Training INFO: iter: 39480/144360  CE: 4.7084  
[03/25 22:54:23] SuperNet Training INFO: iter: 39600/144360  CE: 4.9747  
[03/25 22:55:16] SuperNet Training INFO: --> epoch:  33/120  avg CE: 4.7567  lr: 0.09896688289981138  
[03/25 22:56:00] SuperNet Training INFO: iter: 39720/144360  CE: 4.6984  
[03/25 22:57:04] SuperNet Training INFO: iter: 39840/144360  CE: 4.5838  
[03/25 22:58:10] SuperNet Training INFO: iter: 39960/144360  CE: 4.9997  
[03/25 22:59:15] SuperNet Training INFO: iter: 40080/144360  CE: 4.7697  
[03/25 23:00:20] SuperNet Training INFO: iter: 40200/144360  CE: 5.1302  
[03/25 23:01:25] SuperNet Training INFO: iter: 40320/144360  CE: 4.5644  
[03/25 23:02:30] SuperNet Training INFO: iter: 40440/144360  CE: 4.8079  
[03/25 23:03:34] SuperNet Training INFO: iter: 40560/144360  CE: 4.7650  
[03/25 23:04:39] SuperNet Training INFO: iter: 40680/144360  CE: 4.6254  
[03/25 23:05:44] SuperNet Training INFO: iter: 40800/144360  CE: 4.7804  
[03/25 23:06:38] SuperNet Training INFO: --> epoch:  34/120  avg CE: 4.7029  lr: 0.09775922346299062  
[03/25 23:07:21] SuperNet Training INFO: iter: 40920/144360  CE: 4.9292  
[03/25 23:08:24] SuperNet Training INFO: iter: 41040/144360  CE: 4.6434  
[03/25 23:09:27] SuperNet Training INFO: iter: 41160/144360  CE: 4.5350  
[03/25 23:10:31] SuperNet Training INFO: iter: 41280/144360  CE: 4.6542  
[03/25 23:11:35] SuperNet Training INFO: iter: 41400/144360  CE: 4.6785  
[03/25 23:12:39] SuperNet Training INFO: iter: 41520/144360  CE: 4.5978  
[03/25 23:13:44] SuperNet Training INFO: iter: 41640/144360  CE: 4.5188  
[03/25 23:14:47] SuperNet Training INFO: iter: 41760/144360  CE: 4.5302  
[03/25 23:15:51] SuperNet Training INFO: iter: 41880/144360  CE: 4.7956  
[03/25 23:16:55] SuperNet Training INFO: iter: 42000/144360  CE: 4.7601  
[03/25 23:17:51] SuperNet Training INFO: --> epoch:  35/120  avg CE: 4.6627  lr: 0.09652568574052359  
[03/25 23:18:32] SuperNet Training INFO: iter: 42120/144360  CE: 4.6399  
[03/25 23:19:37] SuperNet Training INFO: iter: 42240/144360  CE: 4.7494  
[03/25 23:20:42] SuperNet Training INFO: iter: 42360/144360  CE: 5.0009  
[03/25 23:21:48] SuperNet Training INFO: iter: 42480/144360  CE: 5.1450  
[03/25 23:22:52] SuperNet Training INFO: iter: 42600/144360  CE: 4.6625  
[03/25 23:23:57] SuperNet Training INFO: iter: 42720/144360  CE: 4.5473  
[03/25 23:25:02] SuperNet Training INFO: iter: 42840/144360  CE: 4.6947  
[03/25 23:26:06] SuperNet Training INFO: iter: 42960/144360  CE: 4.4718  
[03/25 23:27:11] SuperNet Training INFO: iter: 43080/144360  CE: 4.6542  
[03/25 23:28:16] SuperNet Training INFO: iter: 43200/144360  CE: 4.4698  
[03/25 23:29:14] SuperNet Training INFO: --> epoch:  36/120  avg CE: 4.6237  lr: 0.09526711513754865  
[03/25 23:29:53] SuperNet Training INFO: iter: 43320/144360  CE: 4.8127  
[03/25 23:30:58] SuperNet Training INFO: iter: 43440/144360  CE: 4.8911  
[03/25 23:32:03] SuperNet Training INFO: iter: 43560/144360  CE: 4.5886  
[03/25 23:33:09] SuperNet Training INFO: iter: 43680/144360  CE: 4.8901  
[03/25 23:34:14] SuperNet Training INFO: iter: 43800/144360  CE: 4.3682  
[03/25 23:35:18] SuperNet Training INFO: iter: 43920/144360  CE: 4.7421  
[03/25 23:36:22] SuperNet Training INFO: iter: 44040/144360  CE: 4.5461  
[03/25 23:37:27] SuperNet Training INFO: iter: 44160/144360  CE: 4.3464  
[03/25 23:38:31] SuperNet Training INFO: iter: 44280/144360  CE: 4.7040  
[03/25 23:39:36] SuperNet Training INFO: iter: 44400/144360  CE: 4.7372  
[03/25 23:40:34] SuperNet Training INFO: --> epoch:  37/120  avg CE: 4.5670  lr: 0.0939843742154901  
[03/25 23:41:13] SuperNet Training INFO: iter: 44520/144360  CE: 4.6966  
[03/25 23:42:16] SuperNet Training INFO: iter: 44640/144360  CE: 4.4282  
[03/25 23:43:20] SuperNet Training INFO: iter: 44760/144360  CE: 4.8206  
[03/25 23:44:24] SuperNet Training INFO: iter: 44880/144360  CE: 4.5527  
[03/25 23:45:29] SuperNet Training INFO: iter: 45000/144360  CE: 4.6883  
[03/25 23:46:34] SuperNet Training INFO: iter: 45120/144360  CE: 4.6751  
[03/25 23:47:38] SuperNet Training INFO: iter: 45240/144360  CE: 4.5161  
[03/25 23:48:43] SuperNet Training INFO: iter: 45360/144360  CE: 4.8173  
[03/25 23:49:47] SuperNet Training INFO: iter: 45480/144360  CE: 4.4371  
[03/25 23:50:51] SuperNet Training INFO: iter: 45600/144360  CE: 4.6381  
[03/25 23:51:51] SuperNet Training INFO: --> epoch:  38/120  avg CE: 4.5286  lr: 0.0926783421009017  
[03/25 23:52:28] SuperNet Training INFO: iter: 45720/144360  CE: 4.3520  
[03/25 23:53:34] SuperNet Training INFO: iter: 45840/144360  CE: 4.5318  
[03/25 23:54:40] SuperNet Training INFO: iter: 45960/144360  CE: 4.6413  
[03/25 23:55:45] SuperNet Training INFO: iter: 46080/144360  CE: 4.4427  
[03/25 23:56:52] SuperNet Training INFO: iter: 46200/144360  CE: 4.6320  
[03/25 23:57:58] SuperNet Training INFO: iter: 46320/144360  CE: 4.2186  
[03/25 23:59:03] SuperNet Training INFO: iter: 46440/144360  CE: 4.1651  
[03/26 00:00:08] SuperNet Training INFO: iter: 46560/144360  CE: 4.6061  
[03/26 00:01:13] SuperNet Training INFO: iter: 46680/144360  CE: 4.5659  
[03/26 00:02:19] SuperNet Training INFO: iter: 46800/144360  CE: 4.5008  
[03/26 00:03:22] SuperNet Training INFO: --> epoch:  39/120  avg CE: 4.4996  lr: 0.09134991388295689  
[03/26 00:03:57] SuperNet Training INFO: iter: 46920/144360  CE: 4.4129  
[03/26 00:05:01] SuperNet Training INFO: iter: 47040/144360  CE: 4.4366  
[03/26 00:06:04] SuperNet Training INFO: iter: 47160/144360  CE: 4.6574  
[03/26 00:07:08] SuperNet Training INFO: iter: 47280/144360  CE: 4.5632  
[03/26 00:08:13] SuperNet Training INFO: iter: 47400/144360  CE: 4.3333  
[03/26 00:09:18] SuperNet Training INFO: iter: 47520/144360  CE: 4.4168  
[03/26 00:10:23] SuperNet Training INFO: iter: 47640/144360  CE: 4.5354  
[03/26 00:11:27] SuperNet Training INFO: iter: 47760/144360  CE: 4.1989  
[03/26 00:12:31] SuperNet Training INFO: iter: 47880/144360  CE: 4.2608  
[03/26 00:13:34] SuperNet Training INFO: iter: 48000/144360  CE: 4.6149  
[03/26 00:14:38] SuperNet Training INFO: iter: 48120/144360  CE: 4.2930  
[03/26 00:14:38] SuperNet Training INFO: --> epoch:  40/120  avg CE: 4.4628  lr: 0.0899999999999998  
[03/26 00:16:15] SuperNet Training INFO: iter: 48240/144360  CE: 4.3448  
[03/26 00:17:19] SuperNet Training INFO: iter: 48360/144360  CE: 4.5541  
[03/26 00:18:24] SuperNet Training INFO: iter: 48480/144360  CE: 4.3584  
[03/26 00:19:28] SuperNet Training INFO: iter: 48600/144360  CE: 4.1078  
[03/26 00:20:32] SuperNet Training INFO: iter: 48720/144360  CE: 4.7176  
[03/26 00:21:38] SuperNet Training INFO: iter: 48840/144360  CE: 4.5461  
[03/26 00:22:42] SuperNet Training INFO: iter: 48960/144360  CE: 4.3412  
[03/26 00:23:46] SuperNet Training INFO: iter: 49080/144360  CE: 4.5623  
[03/26 00:24:49] SuperNet Training INFO: iter: 49200/144360  CE: 4.4167  
[03/26 00:25:53] SuperNet Training INFO: iter: 49320/144360  CE: 4.2700  
[03/26 00:25:54] SuperNet Training INFO: --> epoch:  41/120  avg CE: 4.4217  lr: 0.08862952561557644  
[03/26 00:27:30] SuperNet Training INFO: iter: 49440/144360  CE: 4.1536  
[03/26 00:28:36] SuperNet Training INFO: iter: 49560/144360  CE: 4.4251  
[03/26 00:29:42] SuperNet Training INFO: iter: 49680/144360  CE: 4.3933  
[03/26 00:30:46] SuperNet Training INFO: iter: 49800/144360  CE: 4.4654  
[03/26 00:31:51] SuperNet Training INFO: iter: 49920/144360  CE: 4.5828  
[03/26 00:32:56] SuperNet Training INFO: iter: 50040/144360  CE: 4.4547  
[03/26 00:34:00] SuperNet Training INFO: iter: 50160/144360  CE: 4.3031  
[03/26 00:35:05] SuperNet Training INFO: iter: 50280/144360  CE: 4.1651  
[03/26 00:36:10] SuperNet Training INFO: iter: 50400/144360  CE: 4.4068  
[03/26 00:37:14] SuperNet Training INFO: iter: 50520/144360  CE: 4.4142  
[03/26 00:37:16] SuperNet Training INFO: --> epoch:  42/120  avg CE: 4.3881  lr: 0.08723942998437267  
[03/26 00:38:51] SuperNet Training INFO: iter: 50640/144360  CE: 4.1655  
[03/26 00:39:56] SuperNet Training INFO: iter: 50760/144360  CE: 4.4134  
[03/26 00:41:01] SuperNet Training INFO: iter: 50880/144360  CE: 4.3848  
[03/26 00:42:07] SuperNet Training INFO: iter: 51000/144360  CE: 4.2114  
[03/26 00:43:12] SuperNet Training INFO: iter: 51120/144360  CE: 4.5289  
[03/26 00:44:17] SuperNet Training INFO: iter: 51240/144360  CE: 4.2783  
[03/26 00:45:22] SuperNet Training INFO: iter: 51360/144360  CE: 4.1645  
[03/26 00:46:27] SuperNet Training INFO: iter: 51480/144360  CE: 4.4776  
[03/26 00:47:32] SuperNet Training INFO: iter: 51600/144360  CE: 4.0116  
[03/26 00:48:37] SuperNet Training INFO: iter: 51720/144360  CE: 4.0525  
[03/26 00:48:41] SuperNet Training INFO: --> epoch:  43/120  avg CE: 4.3548  lr: 0.08583066580849745  
[03/26 00:50:15] SuperNet Training INFO: iter: 51840/144360  CE: 4.3578  
[03/26 00:51:20] SuperNet Training INFO: iter: 51960/144360  CE: 4.2094  
[03/26 00:52:26] SuperNet Training INFO: iter: 52080/144360  CE: 4.2906  
[03/26 00:53:32] SuperNet Training INFO: iter: 52200/144360  CE: 4.3379  
[03/26 00:54:37] SuperNet Training INFO: iter: 52320/144360  CE: 4.4360  
[03/26 00:55:42] SuperNet Training INFO: iter: 52440/144360  CE: 4.2732  
[03/26 00:56:46] SuperNet Training INFO: iter: 52560/144360  CE: 4.2399  
[03/26 00:57:51] SuperNet Training INFO: iter: 52680/144360  CE: 4.1366  
[03/26 00:58:55] SuperNet Training INFO: iter: 52800/144360  CE: 4.2890  
[03/26 00:59:59] SuperNet Training INFO: iter: 52920/144360  CE: 4.4195  
[03/26 01:00:05] SuperNet Training INFO: --> epoch:  44/120  avg CE: 4.3225  lr: 0.08440419858454766  
[03/26 01:01:35] SuperNet Training INFO: iter: 53040/144360  CE: 4.4010  
[03/26 01:02:38] SuperNet Training INFO: iter: 53160/144360  CE: 4.5112  
[03/26 01:03:41] SuperNet Training INFO: iter: 53280/144360  CE: 4.3293  
[03/26 01:04:44] SuperNet Training INFO: iter: 53400/144360  CE: 4.3045  
[03/26 01:05:48] SuperNet Training INFO: iter: 53520/144360  CE: 4.0899  
[03/26 01:06:51] SuperNet Training INFO: iter: 53640/144360  CE: 4.4242  
[03/26 01:07:54] SuperNet Training INFO: iter: 53760/144360  CE: 4.4248  
[03/26 01:08:57] SuperNet Training INFO: iter: 53880/144360  CE: 4.4020  
[03/26 01:10:01] SuperNet Training INFO: iter: 54000/144360  CE: 3.9145  
[03/26 01:11:04] SuperNet Training INFO: iter: 54120/144360  CE: 4.4736  
[03/26 01:11:11] SuperNet Training INFO: --> epoch:  45/120  avg CE: 4.3018  lr: 0.0829610059419049  
[03/26 01:12:41] SuperNet Training INFO: iter: 54240/144360  CE: 4.2667  
[03/26 01:13:47] SuperNet Training INFO: iter: 54360/144360  CE: 4.0808  
[03/26 01:14:52] SuperNet Training INFO: iter: 54480/144360  CE: 4.1621  
[03/26 01:15:57] SuperNet Training INFO: iter: 54600/144360  CE: 4.4354  
[03/26 01:17:01] SuperNet Training INFO: iter: 54720/144360  CE: 3.9776  
[03/26 01:18:05] SuperNet Training INFO: iter: 54840/144360  CE: 4.3989  
[03/26 01:19:08] SuperNet Training INFO: iter: 54960/144360  CE: 4.2825  
[03/26 01:20:11] SuperNet Training INFO: iter: 55080/144360  CE: 4.3223  
[03/26 01:21:15] SuperNet Training INFO: iter: 55200/144360  CE: 4.0464  
[03/26 01:22:18] SuperNet Training INFO: iter: 55320/144360  CE: 4.2460  
[03/26 01:22:27] SuperNet Training INFO: --> epoch:  46/120  avg CE: 4.2709  lr: 0.08150207697271764  
[03/26 01:23:54] SuperNet Training INFO: iter: 55440/144360  CE: 4.1645  
[03/26 01:24:58] SuperNet Training INFO: iter: 55560/144360  CE: 4.4938  
[03/26 01:26:01] SuperNet Training INFO: iter: 55680/144360  CE: 4.3083  
[03/26 01:27:05] SuperNet Training INFO: iter: 55800/144360  CE: 4.3336  
[03/26 01:28:09] SuperNet Training INFO: iter: 55920/144360  CE: 4.4377  
[03/26 01:29:13] SuperNet Training INFO: iter: 56040/144360  CE: 4.3773  
[03/26 01:30:17] SuperNet Training INFO: iter: 56160/144360  CE: 4.2059  
[03/26 01:31:21] SuperNet Training INFO: iter: 56280/144360  CE: 3.7943  
[03/26 01:32:25] SuperNet Training INFO: iter: 56400/144360  CE: 3.8848  
[03/26 01:33:29] SuperNet Training INFO: iter: 56520/144360  CE: 4.0570  
[03/26 01:33:40] SuperNet Training INFO: --> epoch:  47/120  avg CE: 4.2454  lr: 0.08002841155402596  
[03/26 01:35:06] SuperNet Training INFO: iter: 56640/144360  CE: 4.3158  
[03/26 01:36:12] SuperNet Training INFO: iter: 56760/144360  CE: 4.4243  
[03/26 01:37:17] SuperNet Training INFO: iter: 56880/144360  CE: 4.7905  
[03/26 01:38:22] SuperNet Training INFO: iter: 57000/144360  CE: 3.9606  
[03/26 01:39:27] SuperNet Training INFO: iter: 57120/144360  CE: 4.4926  
[03/26 01:40:30] SuperNet Training INFO: iter: 57240/144360  CE: 4.1625  
[03/26 01:41:34] SuperNet Training INFO: iter: 57360/144360  CE: 4.4595  
[03/26 01:42:38] SuperNet Training INFO: iter: 57480/144360  CE: 4.2147  
[03/26 01:43:43] SuperNet Training INFO: iter: 57600/144360  CE: 4.5889  
[03/26 01:44:47] SuperNet Training INFO: iter: 57720/144360  CE: 4.3734  
[03/26 01:45:00] SuperNet Training INFO: --> epoch:  48/120  avg CE: 4.2244  lr: 0.07854101966249659  
[03/26 01:46:24] SuperNet Training INFO: iter: 57840/144360  CE: 3.8878  
[03/26 01:47:29] SuperNet Training INFO: iter: 57960/144360  CE: 4.3492  
[03/26 01:48:35] SuperNet Training INFO: iter: 58080/144360  CE: 4.3732  
[03/26 01:49:41] SuperNet Training INFO: iter: 58200/144360  CE: 4.0461  
[03/26 01:50:47] SuperNet Training INFO: iter: 58320/144360  CE: 4.0228  
[03/26 01:51:53] SuperNet Training INFO: iter: 58440/144360  CE: 4.2596  
[03/26 01:52:58] SuperNet Training INFO: iter: 58560/144360  CE: 4.5046  
[03/26 01:54:03] SuperNet Training INFO: iter: 58680/144360  CE: 4.3025  
[03/26 01:55:08] SuperNet Training INFO: iter: 58800/144360  CE: 3.7729  
[03/26 01:56:14] SuperNet Training INFO: iter: 58920/144360  CE: 4.1351  
[03/26 01:56:28] SuperNet Training INFO: --> epoch:  49/120  avg CE: 4.2012  lr: 0.07704092068223518  
[03/26 01:57:52] SuperNet Training INFO: iter: 59040/144360  CE: 4.1446  
[03/26 01:58:59] SuperNet Training INFO: iter: 59160/144360  CE: 4.2131  
[03/26 02:00:06] SuperNet Training INFO: iter: 59280/144360  CE: 4.0837  
[03/26 02:01:10] SuperNet Training INFO: iter: 59400/144360  CE: 4.2463  
[03/26 02:02:15] SuperNet Training INFO: iter: 59520/144360  CE: 4.1365  
[03/26 02:03:20] SuperNet Training INFO: iter: 59640/144360  CE: 4.1881  
[03/26 02:04:24] SuperNet Training INFO: iter: 59760/144360  CE: 4.2918  
[03/26 02:05:29] SuperNet Training INFO: iter: 59880/144360  CE: 4.1371  
[03/26 02:06:33] SuperNet Training INFO: iter: 60000/144360  CE: 4.2417  
[03/26 02:07:37] SuperNet Training INFO: iter: 60120/144360  CE: 4.0188  
[03/26 02:07:52] SuperNet Training INFO: --> epoch:  50/120  avg CE: 4.1776  lr: 0.07552914270615126  
[03/26 02:09:14] SuperNet Training INFO: iter: 60240/144360  CE: 4.1878  
[03/26 02:10:19] SuperNet Training INFO: iter: 60360/144360  CE: 4.2404  
[03/26 02:11:25] SuperNet Training INFO: iter: 60480/144360  CE: 4.3146  
[03/26 02:12:30] SuperNet Training INFO: iter: 60600/144360  CE: 3.9613  
[03/26 02:13:35] SuperNet Training INFO: iter: 60720/144360  CE: 4.2943  
[03/26 02:14:39] SuperNet Training INFO: iter: 60840/144360  CE: 4.2862  
[03/26 02:15:43] SuperNet Training INFO: iter: 60960/144360  CE: 4.3857  
[03/26 02:16:48] SuperNet Training INFO: iter: 61080/144360  CE: 4.0700  
[03/26 02:17:53] SuperNet Training INFO: iter: 61200/144360  CE: 4.0306  
[03/26 02:18:57] SuperNet Training INFO: iter: 61320/144360  CE: 4.2526  
[03/26 02:19:14] SuperNet Training INFO: --> epoch:  51/120  avg CE: 4.1531  lr: 0.0740067218313545  
