[03/03 12:48:21] SuperNet Training INFO: tag                 : baseline0
[03/03 12:48:21] SuperNet Training INFO: seed                : 0
[03/03 12:48:21] SuperNet Training INFO: data_path           : ../../data/imagenet
[03/03 12:48:21] SuperNet Training INFO: save_path           : ./SuperNet
[03/03 12:48:21] SuperNet Training INFO: search_space        : proxyless
[03/03 12:48:21] SuperNet Training INFO: valid_size          : 50000
[03/03 12:48:21] SuperNet Training INFO: num_gpus            : 8
[03/03 12:48:21] SuperNet Training INFO: workers             : 3
[03/03 12:48:21] SuperNet Training INFO: interval_ep_eval    : 8
[03/03 12:48:21] SuperNet Training INFO: train_batch_size    : 1024
[03/03 12:48:21] SuperNet Training INFO: test_batch_size     : 256
[03/03 12:48:21] SuperNet Training INFO: max_epoch           : 120
[03/03 12:48:21] SuperNet Training INFO: learning_rate       : 0.12
[03/03 12:48:21] SuperNet Training INFO: momentum            : 0.9
[03/03 12:48:21] SuperNet Training INFO: weight_decay        : 4e-05
[03/03 12:48:21] SuperNet Training INFO: nesterov            : True
[03/03 12:48:21] SuperNet Training INFO: lr_schedule_type    : cosine
[03/03 12:48:21] SuperNet Training INFO: label_smooth        : 0.1
[03/03 12:48:21] SuperNet Training INFO: rank                : 0
[03/03 12:48:21] SuperNet Training INFO: gpu                 : 0
[03/03 12:48:21] SuperNet Training INFO: save_name           : baseline0-seed-0
[03/03 12:48:21] SuperNet Training INFO: log_path            : ./SuperNet/logs/baseline0-seed-0.txt
[03/03 12:48:21] SuperNet Training INFO: ckpt_path           : ./SuperNet/checkpoint/baseline0-seed-0.pt
[03/03 12:48:21] SuperNet Training INFO: dist_url            : tcp://127.0.0.1:23456
[03/03 12:48:21] SuperNet Training INFO: world_size          : 8
[03/03 12:48:21] SuperNet Training INFO: distributed         : True
[03/03 12:48:47] SuperNet Training INFO: Trainset Size: 1231167
[03/03 12:48:47] SuperNet Training INFO: Validset Size:   50000
[03/03 12:48:47] SuperNet Training INFO: Compose(
    RandomResizedCrop(size=(224, 224), scale=(0.08, 1.0), ratio=(0.75, 1.3333), interpolation=bilinear)
    RandomHorizontalFlip(p=0.5)
    ToTensor()
    Normalize(mean=[0.485, 0.456, 0.406], std=[0.229, 0.224, 0.225])
)
[03/03 12:48:47] SuperNet Training INFO: --> START baseline0-seed-0
[03/03 16:27:12] SuperNet Training INFO: iter: 29520/144360  CE: 4.0666  
[03/03 16:28:03] SuperNet Training INFO: iter: 29640/144360  CE: 4.3348  
[03/03 16:28:55] SuperNet Training INFO: iter: 29760/144360  CE: 4.6591  
[03/03 16:29:47] SuperNet Training INFO: iter: 29880/144360  CE: 4.5724  
[03/03 16:30:39] SuperNet Training INFO: iter: 30000/144360  CE: 4.2841  
[03/03 16:31:11] SuperNet Training INFO: --> epoch:  25/120  avg CE: 4.3839  lr: 0.10760120041747454  
[03/03 16:31:50] SuperNet Training INFO: iter: 30120/144360  CE: 4.3070  
[03/03 16:32:42] SuperNet Training INFO: iter: 30240/144360  CE: 4.1831  
[03/03 16:33:33] SuperNet Training INFO: iter: 30360/144360  CE: 4.3539  
[03/03 16:34:25] SuperNet Training INFO: iter: 30480/144360  CE: 4.1792  
[03/03 16:35:16] SuperNet Training INFO: iter: 30600/144360  CE: 4.3990  
[03/03 16:36:08] SuperNet Training INFO: iter: 30720/144360  CE: 4.3206  
[03/03 16:36:59] SuperNet Training INFO: iter: 30840/144360  CE: 4.3241  
[03/03 16:37:50] SuperNet Training INFO: iter: 30960/144360  CE: 4.3747  
[03/03 16:38:41] SuperNet Training INFO: iter: 31080/144360  CE: 4.0934  
[03/03 16:39:32] SuperNet Training INFO: iter: 31200/144360  CE: 4.4425  
[03/03 16:40:05] SuperNet Training INFO: --> epoch:  26/120  avg CE: 4.3320  lr: 0.10662875768741867  
[03/03 16:40:44] SuperNet Training INFO: iter: 31320/144360  CE: 4.1912  
[03/03 16:41:35] SuperNet Training INFO: iter: 31440/144360  CE: 4.5787  
[03/03 16:42:26] SuperNet Training INFO: iter: 31560/144360  CE: 4.1619  
[03/03 16:43:17] SuperNet Training INFO: iter: 31680/144360  CE: 4.2031  
[03/03 16:44:08] SuperNet Training INFO: iter: 31800/144360  CE: 4.3256  
[03/03 16:45:01] SuperNet Training INFO: iter: 31920/144360  CE: 4.4765  
[03/03 16:45:52] SuperNet Training INFO: iter: 32040/144360  CE: 4.3367  
[03/03 16:46:43] SuperNet Training INFO: iter: 32160/144360  CE: 4.1314  
[03/03 16:47:35] SuperNet Training INFO: iter: 32280/144360  CE: 4.1748  
[03/03 16:48:26] SuperNet Training INFO: iter: 32400/144360  CE: 4.1397  
[03/03 16:49:01] SuperNet Training INFO: --> epoch:  27/120  avg CE: 4.2788  lr: 0.10562435793600224  
[03/03 16:49:38] SuperNet Training INFO: iter: 32520/144360  CE: 4.2635  
[03/03 16:50:29] SuperNet Training INFO: iter: 32640/144360  CE: 4.4102  
[03/03 16:51:21] SuperNet Training INFO: iter: 32760/144360  CE: 4.2560  
[03/03 16:52:12] SuperNet Training INFO: iter: 32880/144360  CE: 4.3180  
[03/03 16:53:03] SuperNet Training INFO: iter: 33000/144360  CE: 4.2690  
[03/03 16:53:53] SuperNet Training INFO: iter: 33120/144360  CE: 4.4122  
[03/03 16:54:44] SuperNet Training INFO: iter: 33240/144360  CE: 4.5501  
[03/03 16:55:35] SuperNet Training INFO: iter: 33360/144360  CE: 4.4884  
[03/03 16:56:27] SuperNet Training INFO: iter: 33480/144360  CE: 4.2116  
[03/03 16:57:18] SuperNet Training INFO: iter: 33600/144360  CE: 3.9981  
[03/03 16:57:53] SuperNet Training INFO: --> epoch:  28/120  avg CE: 4.2529  lr: 0.10458868952864393  
[03/03 16:58:29] SuperNet Training INFO: iter: 33720/144360  CE: 4.0790  
[03/03 16:59:22] SuperNet Training INFO: iter: 33840/144360  CE: 4.1940  
[03/03 17:00:14] SuperNet Training INFO: iter: 33960/144360  CE: 4.1256  
[03/03 17:01:05] SuperNet Training INFO: iter: 34080/144360  CE: 4.2714  
[03/03 17:01:55] SuperNet Training INFO: iter: 34200/144360  CE: 4.1096  
[03/03 17:02:47] SuperNet Training INFO: iter: 34320/144360  CE: 4.2041  
[03/03 17:03:39] SuperNet Training INFO: iter: 34440/144360  CE: 4.1133  
[03/03 17:04:30] SuperNet Training INFO: iter: 34560/144360  CE: 4.2992  
[03/03 17:05:21] SuperNet Training INFO: iter: 34680/144360  CE: 4.1271  
[03/03 17:06:12] SuperNet Training INFO: iter: 34800/144360  CE: 3.8950  
[03/03 17:06:49] SuperNet Training INFO: --> epoch:  29/120  avg CE: 4.2122  lr: 0.10352246226073762  
[03/03 17:07:24] SuperNet Training INFO: iter: 34920/144360  CE: 4.1479  
[03/03 17:08:15] SuperNet Training INFO: iter: 35040/144360  CE: 4.2398  
[03/03 17:09:06] SuperNet Training INFO: iter: 35160/144360  CE: 4.4521  
[03/03 17:09:58] SuperNet Training INFO: iter: 35280/144360  CE: 4.1283  
[03/03 17:10:49] SuperNet Training INFO: iter: 35400/144360  CE: 4.1007  
[03/03 17:11:41] SuperNet Training INFO: iter: 35520/144360  CE: 4.4155  
[03/03 17:12:32] SuperNet Training INFO: iter: 35640/144360  CE: 4.1458  
[03/03 17:13:25] SuperNet Training INFO: iter: 35760/144360  CE: 4.3223  
[03/03 17:14:16] SuperNet Training INFO: iter: 35880/144360  CE: 4.0500  
[03/03 17:15:07] SuperNet Training INFO: iter: 36000/144360  CE: 4.1611  
[03/03 17:15:46] SuperNet Training INFO: --> epoch:  30/120  avg CE: 4.1890  lr: 0.10242640687119343  
[03/03 17:16:20] SuperNet Training INFO: iter: 36120/144360  CE: 4.1722  
[03/03 17:17:11] SuperNet Training INFO: iter: 36240/144360  CE: 4.4780  
[03/03 17:18:02] SuperNet Training INFO: iter: 36360/144360  CE: 4.0756  
[03/03 17:18:53] SuperNet Training INFO: iter: 36480/144360  CE: 4.2930  
[03/03 17:19:44] SuperNet Training INFO: iter: 36600/144360  CE: 4.1656  
[03/03 17:20:34] SuperNet Training INFO: iter: 36720/144360  CE: 3.9233  
[03/03 17:21:25] SuperNet Training INFO: iter: 36840/144360  CE: 4.0992  
[03/03 17:22:16] SuperNet Training INFO: iter: 36960/144360  CE: 4.1055  
[03/03 17:23:08] SuperNet Training INFO: iter: 37080/144360  CE: 4.1266  
[03/03 17:23:58] SuperNet Training INFO: iter: 37200/144360  CE: 3.8062  
[03/03 17:24:38] SuperNet Training INFO: --> epoch:  31/120  avg CE: 4.1472  lr: 0.10130127454162571  
[03/03 17:25:10] SuperNet Training INFO: iter: 37320/144360  CE: 4.1519  
[03/03 17:26:01] SuperNet Training INFO: iter: 37440/144360  CE: 4.1849  
[03/03 17:26:53] SuperNet Training INFO: iter: 37560/144360  CE: 4.0782  
[03/03 17:27:44] SuperNet Training INFO: iter: 37680/144360  CE: 4.1579  
[03/03 17:28:34] SuperNet Training INFO: iter: 37800/144360  CE: 4.2678  
[03/03 17:29:25] SuperNet Training INFO: iter: 37920/144360  CE: 4.3163  
[03/03 17:30:15] SuperNet Training INFO: iter: 38040/144360  CE: 4.3506  
[03/03 17:31:07] SuperNet Training INFO: iter: 38160/144360  CE: 3.8857  
[03/03 17:31:59] SuperNet Training INFO: iter: 38280/144360  CE: 4.4230  
[03/03 17:32:50] SuperNet Training INFO: iter: 38400/144360  CE: 3.9685  
[03/03 17:33:31] SuperNet Training INFO: --> epoch:  32/120  avg CE: 4.1395  lr: 0.10014783638153192  
[03/03 17:34:02] SuperNet Training INFO: iter: 38520/144360  CE: 3.9800  
[03/03 17:34:52] SuperNet Training INFO: iter: 38640/144360  CE: 4.3176  
[03/03 17:35:43] SuperNet Training INFO: iter: 38760/144360  CE: 4.1691  
[03/03 17:36:34] SuperNet Training INFO: iter: 38880/144360  CE: 4.2194  
[03/03 17:37:26] SuperNet Training INFO: iter: 39000/144360  CE: 4.0925  
[03/03 17:38:16] SuperNet Training INFO: iter: 39120/144360  CE: 3.8972  
[03/03 17:39:07] SuperNet Training INFO: iter: 39240/144360  CE: 4.1970  
[03/03 17:39:59] SuperNet Training INFO: iter: 39360/144360  CE: 4.2396  
[03/03 17:40:50] SuperNet Training INFO: iter: 39480/144360  CE: 4.3167  
[03/03 17:41:40] SuperNet Training INFO: iter: 39600/144360  CE: 4.1776  
[03/03 17:42:23] SuperNet Training INFO: --> epoch:  33/120  avg CE: 4.1006  lr: 0.09896688289981138  
[03/03 17:42:52] SuperNet Training INFO: iter: 39720/144360  CE: 3.8970  
[03/03 17:43:44] SuperNet Training INFO: iter: 39840/144360  CE: 4.0880  
[03/03 17:44:36] SuperNet Training INFO: iter: 39960/144360  CE: 4.1214  
[03/03 17:45:27] SuperNet Training INFO: iter: 40080/144360  CE: 3.8980  
[03/03 17:46:18] SuperNet Training INFO: iter: 40200/144360  CE: 4.4363  
[03/03 17:47:09] SuperNet Training INFO: iter: 40320/144360  CE: 3.9212  
[03/03 17:47:59] SuperNet Training INFO: iter: 40440/144360  CE: 4.3419  
[03/03 17:48:50] SuperNet Training INFO: iter: 40560/144360  CE: 4.1805  
[03/03 17:49:41] SuperNet Training INFO: iter: 40680/144360  CE: 4.1774  
[03/03 17:50:31] SuperNet Training INFO: iter: 40800/144360  CE: 4.3063  
[03/03 17:51:14] SuperNet Training INFO: --> epoch:  34/120  avg CE: 4.0576  lr: 0.09775922346299062  
[03/03 17:51:42] SuperNet Training INFO: iter: 40920/144360  CE: 4.3019  
[03/03 17:52:33] SuperNet Training INFO: iter: 41040/144360  CE: 3.6835  
[03/03 17:53:24] SuperNet Training INFO: iter: 41160/144360  CE: 3.9054  
[03/03 17:54:16] SuperNet Training INFO: iter: 41280/144360  CE: 3.9141  
[03/03 17:55:08] SuperNet Training INFO: iter: 41400/144360  CE: 4.3649  
[03/03 17:55:58] SuperNet Training INFO: iter: 41520/144360  CE: 4.0096  
[03/03 17:56:50] SuperNet Training INFO: iter: 41640/144360  CE: 3.8221  
[03/03 17:57:42] SuperNet Training INFO: iter: 41760/144360  CE: 3.9168  
[03/03 17:58:34] SuperNet Training INFO: iter: 41880/144360  CE: 4.1164  
[03/03 17:59:25] SuperNet Training INFO: iter: 42000/144360  CE: 4.3186  
[03/03 18:00:09] SuperNet Training INFO: --> epoch:  35/120  avg CE: 4.0377  lr: 0.09652568574052359  
[03/03 18:00:36] SuperNet Training INFO: iter: 42120/144360  CE: 4.2381  
[03/03 18:01:28] SuperNet Training INFO: iter: 42240/144360  CE: 4.2821  
[03/03 18:02:20] SuperNet Training INFO: iter: 42360/144360  CE: 4.3655  
[03/03 18:03:12] SuperNet Training INFO: iter: 42480/144360  CE: 4.1780  
[03/03 18:04:03] SuperNet Training INFO: iter: 42600/144360  CE: 3.9225  
[03/03 18:04:54] SuperNet Training INFO: iter: 42720/144360  CE: 4.0146  
[03/03 18:05:45] SuperNet Training INFO: iter: 42840/144360  CE: 3.8612  
[03/03 18:06:36] SuperNet Training INFO: iter: 42960/144360  CE: 3.8543  
[03/03 18:07:27] SuperNet Training INFO: iter: 43080/144360  CE: 3.9466  
[03/03 18:08:19] SuperNet Training INFO: iter: 43200/144360  CE: 3.9720  
[03/03 18:09:05] SuperNet Training INFO: --> epoch:  36/120  avg CE: 4.0124  lr: 0.09526711513754865  
[03/03 18:09:30] SuperNet Training INFO: iter: 43320/144360  CE: 3.7918  
[03/03 18:10:23] SuperNet Training INFO: iter: 43440/144360  CE: 4.0204  
[03/03 18:11:14] SuperNet Training INFO: iter: 43560/144360  CE: 4.0684  
[03/03 18:12:06] SuperNet Training INFO: iter: 43680/144360  CE: 4.1586  
[03/03 18:12:58] SuperNet Training INFO: iter: 43800/144360  CE: 3.7723  
[03/03 18:13:48] SuperNet Training INFO: iter: 43920/144360  CE: 4.1719  
[03/03 18:14:39] SuperNet Training INFO: iter: 44040/144360  CE: 3.8469  
[03/03 18:15:30] SuperNet Training INFO: iter: 44160/144360  CE: 4.1065  
[03/03 18:16:22] SuperNet Training INFO: iter: 44280/144360  CE: 3.9226  
[03/03 18:17:13] SuperNet Training INFO: iter: 44400/144360  CE: 4.0563  
[03/03 18:18:00] SuperNet Training INFO: --> epoch:  37/120  avg CE: 3.9737  lr: 0.0939843742154901  
[03/03 18:18:25] SuperNet Training INFO: iter: 44520/144360  CE: 4.1825  
[03/03 18:19:17] SuperNet Training INFO: iter: 44640/144360  CE: 3.7363  
[03/03 18:20:09] SuperNet Training INFO: iter: 44760/144360  CE: 4.0890  
[03/03 18:21:01] SuperNet Training INFO: iter: 44880/144360  CE: 3.9567  
[03/03 18:21:52] SuperNet Training INFO: iter: 45000/144360  CE: 4.0897  
[03/03 18:22:44] SuperNet Training INFO: iter: 45120/144360  CE: 4.1693  
[03/03 18:23:37] SuperNet Training INFO: iter: 45240/144360  CE: 3.9881  
[03/03 18:24:28] SuperNet Training INFO: iter: 45360/144360  CE: 4.2174  
[03/03 18:25:20] SuperNet Training INFO: iter: 45480/144360  CE: 3.8428  
[03/03 18:26:12] SuperNet Training INFO: iter: 45600/144360  CE: 4.1736  
[03/03 18:27:01] SuperNet Training INFO: --> epoch:  38/120  avg CE: 3.9609  lr: 0.0926783421009017  
[03/03 18:27:26] SuperNet Training INFO: iter: 45720/144360  CE: 4.0562  
[03/03 18:28:17] SuperNet Training INFO: iter: 45840/144360  CE: 3.8653  
[03/03 18:29:08] SuperNet Training INFO: iter: 45960/144360  CE: 3.6679  
[03/03 18:29:59] SuperNet Training INFO: iter: 46080/144360  CE: 4.0084  
[03/03 18:30:51] SuperNet Training INFO: iter: 46200/144360  CE: 3.9844  
[03/03 18:31:45] SuperNet Training INFO: iter: 46320/144360  CE: 3.9040  
[03/03 18:32:37] SuperNet Training INFO: iter: 46440/144360  CE: 3.7721  
[03/03 18:33:28] SuperNet Training INFO: iter: 46560/144360  CE: 4.0990  
[03/03 18:34:19] SuperNet Training INFO: iter: 46680/144360  CE: 4.2304  
[03/03 18:35:11] SuperNet Training INFO: iter: 46800/144360  CE: 3.9085  
[03/03 18:36:00] SuperNet Training INFO: --> epoch:  39/120  avg CE: 3.9461  lr: 0.09134991388295689  
[03/03 18:36:22] SuperNet Training INFO: iter: 46920/144360  CE: 3.8675  
[03/03 18:37:14] SuperNet Training INFO: iter: 47040/144360  CE: 3.9799  
[03/03 18:38:07] SuperNet Training INFO: iter: 47160/144360  CE: 4.3371  
[03/03 18:38:57] SuperNet Training INFO: iter: 47280/144360  CE: 3.8955  
[03/03 18:39:48] SuperNet Training INFO: iter: 47400/144360  CE: 4.1566  
[03/03 18:40:39] SuperNet Training INFO: iter: 47520/144360  CE: 4.0490  
[03/03 18:41:31] SuperNet Training INFO: iter: 47640/144360  CE: 3.8396  
[03/03 18:42:23] SuperNet Training INFO: iter: 47760/144360  CE: 3.8997  
[03/03 18:43:15] SuperNet Training INFO: iter: 47880/144360  CE: 4.0685  
[03/03 18:44:06] SuperNet Training INFO: iter: 48000/144360  CE: 4.0289  
[03/03 18:44:56] SuperNet Training INFO: iter: 48120/144360  CE: 4.1477  
[03/03 18:44:56] SuperNet Training INFO: --> epoch:  40/120  avg CE: 3.9191  lr: 0.0899999999999998  
[03/03 18:46:09] SuperNet Training INFO: iter: 48240/144360  CE: 3.8640  
[03/03 18:47:00] SuperNet Training INFO: iter: 48360/144360  CE: 3.8170  
[03/03 18:47:52] SuperNet Training INFO: iter: 48480/144360  CE: 3.6279  
[03/03 18:48:43] SuperNet Training INFO: iter: 48600/144360  CE: 3.6432  
[03/03 18:49:34] SuperNet Training INFO: iter: 48720/144360  CE: 4.2098  
[03/03 18:50:25] SuperNet Training INFO: iter: 48840/144360  CE: 3.9663  
[03/03 18:51:16] SuperNet Training INFO: iter: 48960/144360  CE: 3.6246  
[03/03 18:52:08] SuperNet Training INFO: iter: 49080/144360  CE: 4.1451  
[03/03 18:53:00] SuperNet Training INFO: iter: 49200/144360  CE: 3.9402  
[03/03 18:53:51] SuperNet Training INFO: iter: 49320/144360  CE: 3.5495  
[03/03 18:53:52] SuperNet Training INFO: --> epoch:  41/120  avg CE: 3.8964  lr: 0.08862952561557644  
[03/03 18:55:04] SuperNet Training INFO: iter: 49440/144360  CE: 3.5705  
[03/03 18:55:56] SuperNet Training INFO: iter: 49560/144360  CE: 3.5059  
[03/03 18:56:47] SuperNet Training INFO: iter: 49680/144360  CE: 3.8703  
[03/03 18:57:38] SuperNet Training INFO: iter: 49800/144360  CE: 3.7027  
[03/03 18:58:30] SuperNet Training INFO: iter: 49920/144360  CE: 3.7842  
[03/03 18:59:21] SuperNet Training INFO: iter: 50040/144360  CE: 3.8997  
[03/03 19:00:13] SuperNet Training INFO: iter: 50160/144360  CE: 3.9651  
[03/03 19:01:05] SuperNet Training INFO: iter: 50280/144360  CE: 3.6322  
[03/03 19:01:56] SuperNet Training INFO: iter: 50400/144360  CE: 4.0186  
[03/03 19:02:48] SuperNet Training INFO: iter: 50520/144360  CE: 3.9236  
[03/03 19:02:51] SuperNet Training INFO: --> epoch:  42/120  avg CE: 3.8640  lr: 0.08723942998437267  
[03/03 19:04:00] SuperNet Training INFO: iter: 50640/144360  CE: 3.7466  
[03/03 19:04:52] SuperNet Training INFO: iter: 50760/144360  CE: 3.7358  
[03/03 19:05:42] SuperNet Training INFO: iter: 50880/144360  CE: 3.9810  
[03/03 19:06:33] SuperNet Training INFO: iter: 51000/144360  CE: 3.7980  
[03/03 19:07:23] SuperNet Training INFO: iter: 51120/144360  CE: 4.0006  
[03/03 19:08:15] SuperNet Training INFO: iter: 51240/144360  CE: 3.8716  
[03/03 19:09:06] SuperNet Training INFO: iter: 51360/144360  CE: 3.6745  
[03/03 19:09:56] SuperNet Training INFO: iter: 51480/144360  CE: 3.8989  
[03/03 19:10:47] SuperNet Training INFO: iter: 51600/144360  CE: 3.4354  
[03/03 19:11:37] SuperNet Training INFO: iter: 51720/144360  CE: 3.6632  
[03/03 19:11:40] SuperNet Training INFO: --> epoch:  43/120  avg CE: 3.8564  lr: 0.08583066580849745  
[03/03 19:12:49] SuperNet Training INFO: iter: 51840/144360  CE: 3.9896  
[03/03 19:13:40] SuperNet Training INFO: iter: 51960/144360  CE: 3.6661  
[03/03 19:14:32] SuperNet Training INFO: iter: 52080/144360  CE: 3.6886  
[03/03 19:15:23] SuperNet Training INFO: iter: 52200/144360  CE: 3.7308  
[03/03 19:16:15] SuperNet Training INFO: iter: 52320/144360  CE: 4.0157  
[03/03 19:17:07] SuperNet Training INFO: iter: 52440/144360  CE: 3.9022  
[03/03 19:17:58] SuperNet Training INFO: iter: 52560/144360  CE: 3.6217  
[03/03 19:18:49] SuperNet Training INFO: iter: 52680/144360  CE: 3.8199  
[03/03 19:19:40] SuperNet Training INFO: iter: 52800/144360  CE: 3.9176  
[03/03 19:20:31] SuperNet Training INFO: iter: 52920/144360  CE: 3.7435  
[03/03 19:20:36] SuperNet Training INFO: --> epoch:  44/120  avg CE: 3.8318  lr: 0.08440419858454766  
[03/03 19:21:43] SuperNet Training INFO: iter: 53040/144360  CE: 3.9187  
[03/03 19:22:35] SuperNet Training INFO: iter: 53160/144360  CE: 4.0332  
[03/03 19:23:27] SuperNet Training INFO: iter: 53280/144360  CE: 3.8395  
[03/03 19:24:19] SuperNet Training INFO: iter: 53400/144360  CE: 3.6104  
[03/03 19:25:11] SuperNet Training INFO: iter: 53520/144360  CE: 3.8310  
[03/03 19:26:02] SuperNet Training INFO: iter: 53640/144360  CE: 3.7689  
[03/03 19:26:54] SuperNet Training INFO: iter: 53760/144360  CE: 3.7409  
[03/03 19:27:45] SuperNet Training INFO: iter: 53880/144360  CE: 3.9184  
[03/03 19:28:37] SuperNet Training INFO: iter: 54000/144360  CE: 3.4736  
[03/03 19:29:29] SuperNet Training INFO: iter: 54120/144360  CE: 4.0274  
[03/03 19:29:35] SuperNet Training INFO: --> epoch:  45/120  avg CE: 3.8191  lr: 0.0829610059419049  
[03/03 19:30:41] SuperNet Training INFO: iter: 54240/144360  CE: 3.7750  
[03/03 19:31:33] SuperNet Training INFO: iter: 54360/144360  CE: 3.7271  
[03/03 19:32:24] SuperNet Training INFO: iter: 54480/144360  CE: 3.4745  
[03/03 19:33:16] SuperNet Training INFO: iter: 54600/144360  CE: 3.9080  
[03/03 19:34:09] SuperNet Training INFO: iter: 54720/144360  CE: 3.3846  
[03/03 19:35:00] SuperNet Training INFO: iter: 54840/144360  CE: 3.5999  
[03/03 19:35:52] SuperNet Training INFO: iter: 54960/144360  CE: 3.9298  
[03/03 19:36:44] SuperNet Training INFO: iter: 55080/144360  CE: 4.2672  
[03/03 19:37:36] SuperNet Training INFO: iter: 55200/144360  CE: 3.8010  
[03/03 19:38:28] SuperNet Training INFO: iter: 55320/144360  CE: 3.7591  
[03/03 19:38:35] SuperNet Training INFO: --> epoch:  46/120  avg CE: 3.8005  lr: 0.08150207697271764  
[03/03 19:39:41] SuperNet Training INFO: iter: 55440/144360  CE: 4.0039  
[03/03 19:40:33] SuperNet Training INFO: iter: 55560/144360  CE: 3.5228  
[03/03 19:41:25] SuperNet Training INFO: iter: 55680/144360  CE: 3.7274  
[03/03 19:42:16] SuperNet Training INFO: iter: 55800/144360  CE: 3.5607  
[03/03 19:43:07] SuperNet Training INFO: iter: 55920/144360  CE: 3.9710  
[03/03 19:43:58] SuperNet Training INFO: iter: 56040/144360  CE: 3.8882  
[03/03 19:44:49] SuperNet Training INFO: iter: 56160/144360  CE: 3.3992  
[03/03 19:45:40] SuperNet Training INFO: iter: 56280/144360  CE: 3.4872  
[03/03 19:46:31] SuperNet Training INFO: iter: 56400/144360  CE: 3.5403  
[03/03 19:47:23] SuperNet Training INFO: iter: 56520/144360  CE: 3.8645  
[03/03 19:47:31] SuperNet Training INFO: --> epoch:  47/120  avg CE: 3.7767  lr: 0.08002841155402596  
[03/03 19:48:34] SuperNet Training INFO: iter: 56640/144360  CE: 3.8260  
[03/03 19:49:24] SuperNet Training INFO: iter: 56760/144360  CE: 3.7179  
[03/03 19:50:15] SuperNet Training INFO: iter: 56880/144360  CE: 4.1520  
[03/03 19:51:06] SuperNet Training INFO: iter: 57000/144360  CE: 3.8691  
[03/03 19:51:58] SuperNet Training INFO: iter: 57120/144360  CE: 3.7986  
[03/03 19:52:49] SuperNet Training INFO: iter: 57240/144360  CE: 3.7277  
[03/03 19:53:40] SuperNet Training INFO: iter: 57360/144360  CE: 3.7205  
[03/03 19:54:32] SuperNet Training INFO: iter: 57480/144360  CE: 3.8882  
[03/03 19:55:24] SuperNet Training INFO: iter: 57600/144360  CE: 3.7171  
[03/03 19:56:16] SuperNet Training INFO: iter: 57720/144360  CE: 3.8332  
[03/03 19:56:26] SuperNet Training INFO: --> epoch:  48/120  avg CE: 3.7683  lr: 0.07854101966249659  
[03/03 19:57:27] SuperNet Training INFO: iter: 57840/144360  CE: 3.6344  
[03/03 19:58:19] SuperNet Training INFO: iter: 57960/144360  CE: 3.7657  
[03/03 19:59:10] SuperNet Training INFO: iter: 58080/144360  CE: 3.4924  
[03/03 20:00:01] SuperNet Training INFO: iter: 58200/144360  CE: 3.4298  
[03/03 20:00:52] SuperNet Training INFO: iter: 58320/144360  CE: 3.9334  
[03/03 20:01:43] SuperNet Training INFO: iter: 58440/144360  CE: 3.9613  
[03/03 20:02:34] SuperNet Training INFO: iter: 58560/144360  CE: 3.8753  
[03/03 20:03:25] SuperNet Training INFO: iter: 58680/144360  CE: 3.9273  
[03/03 20:04:16] SuperNet Training INFO: iter: 58800/144360  CE: 3.4267  
[03/03 20:05:06] SuperNet Training INFO: iter: 58920/144360  CE: 3.7334  
[03/03 20:05:17] SuperNet Training INFO: --> epoch:  49/120  avg CE: 3.7459  lr: 0.07704092068223518  
[03/03 20:06:19] SuperNet Training INFO: iter: 59040/144360  CE: 3.7300  
[03/03 20:07:10] SuperNet Training INFO: iter: 59160/144360  CE: 3.8118  
[03/03 20:08:02] SuperNet Training INFO: iter: 59280/144360  CE: 3.4991  
[03/03 20:08:53] SuperNet Training INFO: iter: 59400/144360  CE: 3.6569  
[03/03 20:09:45] SuperNet Training INFO: iter: 59520/144360  CE: 3.6399  
[03/03 20:10:37] SuperNet Training INFO: iter: 59640/144360  CE: 3.5486  
[03/03 20:11:28] SuperNet Training INFO: iter: 59760/144360  CE: 4.0494  
[03/03 20:12:19] SuperNet Training INFO: iter: 59880/144360  CE: 3.6421  
[03/03 20:13:09] SuperNet Training INFO: iter: 60000/144360  CE: 3.6904  
[03/03 20:13:59] SuperNet Training INFO: iter: 60120/144360  CE: 3.6224  
[03/03 20:14:12] SuperNet Training INFO: --> epoch:  50/120  avg CE: 3.7269  lr: 0.07552914270615126  
[03/03 20:15:11] SuperNet Training INFO: iter: 60240/144360  CE: 3.6697  
[03/03 20:16:02] SuperNet Training INFO: iter: 60360/144360  CE: 3.5609  
[03/03 20:16:53] SuperNet Training INFO: iter: 60480/144360  CE: 3.6984  
[03/03 20:17:44] SuperNet Training INFO: iter: 60600/144360  CE: 3.3862  
[03/03 20:18:36] SuperNet Training INFO: iter: 60720/144360  CE: 3.9251  
[03/03 20:19:27] SuperNet Training INFO: iter: 60840/144360  CE: 3.5566  
[03/03 20:20:18] SuperNet Training INFO: iter: 60960/144360  CE: 3.9589  
[03/03 20:21:08] SuperNet Training INFO: iter: 61080/144360  CE: 3.5336  
[03/03 20:21:59] SuperNet Training INFO: iter: 61200/144360  CE: 3.7929  
[03/03 20:22:51] SuperNet Training INFO: iter: 61320/144360  CE: 3.7855  
[03/03 20:23:05] SuperNet Training INFO: --> epoch:  51/120  avg CE: 3.7154  lr: 0.0740067218313545  
[03/03 20:24:02] SuperNet Training INFO: iter: 61440/144360  CE: 3.7974  
[03/03 20:24:53] SuperNet Training INFO: iter: 61560/144360  CE: 3.7825  
