[06/04 05:08:35] SuperNet Training INFO: tag                 : mobile0-k2rN-3638-TBS
[06/04 05:08:35] SuperNet Training INFO: seed                : 0
[06/04 05:08:35] SuperNet Training INFO: num_K               : 2
[06/04 05:08:35] SuperNet Training INFO: thresholds          : [36]
[06/04 05:08:35] SuperNet Training INFO: data_path           : ../../../dataset/ILSVRC2012
[06/04 05:08:35] SuperNet Training INFO: save_path           : ./SuperNet
[06/04 05:08:35] SuperNet Training INFO: search_space        : proxyless
[06/04 05:08:35] SuperNet Training INFO: valid_size          : 50000
[06/04 05:08:35] SuperNet Training INFO: num_gpus            : 8
[06/04 05:08:35] SuperNet Training INFO: workers             : 4
[06/04 05:08:35] SuperNet Training INFO: interval_ep_eval    : 8
[06/04 05:08:35] SuperNet Training INFO: train_batch_size    : 1024
[06/04 05:08:35] SuperNet Training INFO: test_batch_size     : 256
[06/04 05:08:35] SuperNet Training INFO: max_epoch           : 120
[06/04 05:08:35] SuperNet Training INFO: learning_rate       : 0.12
[06/04 05:08:35] SuperNet Training INFO: momentum            : 0.9
[06/04 05:08:35] SuperNet Training INFO: weight_decay        : 4e-05
[06/04 05:08:35] SuperNet Training INFO: nesterov            : True
[06/04 05:08:35] SuperNet Training INFO: lr_schedule_type    : cosine
[06/04 05:08:35] SuperNet Training INFO: warmup              : False
[06/04 05:08:35] SuperNet Training INFO: label_smooth        : 0.1
[06/04 05:08:35] SuperNet Training INFO: rank                : 0
[06/04 05:08:35] SuperNet Training INFO: gpu                 : 0
[06/04 05:08:35] SuperNet Training INFO: save_name           : mobile0-k2rN-3638-TBS-seed-0
[06/04 05:08:35] SuperNet Training INFO: log_path            : ./SuperNet/logs/mobile0-k2rN-3638-TBS-seed-0.txt
[06/04 05:08:35] SuperNet Training INFO: ckpt_path           : ./SuperNet/checkpoint/mobile0-k2rN-3638-TBS-seed-0.pt
[06/04 05:08:35] SuperNet Training INFO: dist_url            : tcp://127.0.0.1:23456
[06/04 05:08:35] SuperNet Training INFO: world_size          : 8
[06/04 05:08:35] SuperNet Training INFO: distributed         : True
[06/04 05:08:35] SuperNet Training INFO: ['3x3_MBConv3', '3x3_MBConv6', '5x5_MBConv3', '5x5_MBConv6', '7x7_MBConv3', '7x7_MBConv6', 'Identity']
[06/04 05:08:43] SuperNet Training INFO: [6, 7, 7, 7, 6, 7, 7, 7, 6, 7, 7, 7, 6, 7, 7, 7, 6, 7, 7, 7, 6]
[06/04 05:09:10] SuperNet Training INFO: Trainset Size: 1231167
[06/04 05:09:10] SuperNet Training INFO: Validset Size:   50000
[06/04 05:09:10] SuperNet Training INFO: Compose(
    RandomResizedCrop(size=(224, 224), scale=(0.08, 1.0), ratio=(0.75, 1.3333), interpolation=bilinear)
    RandomHorizontalFlip(p=0.5)
    ToTensor()
    Normalize(mean=[0.485, 0.456, 0.406], std=[0.229, 0.224, 0.225])
)
[06/04 05:09:10] SuperNet Training INFO: --> START mobile0-k2rN-3638-TBS-seed-0
[06/04 09:19:26] SuperNet Training INFO: --> epoch:  23/120  avg CE: 4.8458  lr: 0.10944757131732062  
[06/04 09:20:26] SuperNet Training INFO: iter: 27720/144360  CE: 5.0184  
[06/04 09:21:29] SuperNet Training INFO: iter: 27840/144360  CE: 4.8627  
[06/04 09:22:31] SuperNet Training INFO: iter: 27960/144360  CE: 4.8771  
[06/04 09:23:33] SuperNet Training INFO: iter: 28080/144360  CE: 4.6550  
[06/04 09:24:36] SuperNet Training INFO: iter: 28200/144360  CE: 4.8280  
[06/04 09:25:38] SuperNet Training INFO: iter: 28320/144360  CE: 4.7130  
[06/04 09:26:40] SuperNet Training INFO: iter: 28440/144360  CE: 4.7569  
[06/04 09:27:42] SuperNet Training INFO: iter: 28560/144360  CE: 4.6815  
[06/04 09:28:43] SuperNet Training INFO: iter: 28680/144360  CE: 4.7133  
[06/04 09:29:45] SuperNet Training INFO: iter: 28800/144360  CE: 5.0982  
[06/04 09:30:22] SuperNet Training INFO: --> epoch:  24/120  avg CE: 4.8056  lr: 0.10854101966249682  
[06/04 09:31:20] SuperNet Training INFO: iter: 28920/144360  CE: 5.0309  
[06/04 09:32:23] SuperNet Training INFO: iter: 29040/144360  CE: 4.7682  
[06/04 09:33:25] SuperNet Training INFO: iter: 29160/144360  CE: 4.8479  
[06/04 09:34:27] SuperNet Training INFO: iter: 29280/144360  CE: 4.7579  
[06/04 09:35:30] SuperNet Training INFO: iter: 29400/144360  CE: 4.5840  
[06/04 09:36:32] SuperNet Training INFO: iter: 29520/144360  CE: 4.4256  
[06/04 09:37:34] SuperNet Training INFO: iter: 29640/144360  CE: 4.4702  
[06/04 09:38:37] SuperNet Training INFO: iter: 29760/144360  CE: 4.8544  
[06/04 09:39:38] SuperNet Training INFO: iter: 29880/144360  CE: 4.6272  
[06/04 09:40:40] SuperNet Training INFO: iter: 30000/144360  CE: 4.4802  
[06/04 09:41:19] SuperNet Training INFO: --> epoch:  25/120  avg CE: 4.7547  lr: 0.10760120041747454  
[06/04 09:42:15] SuperNet Training INFO: iter: 30120/144360  CE: 4.7454  
[06/04 09:43:18] SuperNet Training INFO: iter: 30240/144360  CE: 4.6508  
[06/04 09:44:20] SuperNet Training INFO: iter: 30360/144360  CE: 4.4978  
[06/04 09:45:23] SuperNet Training INFO: iter: 30480/144360  CE: 4.7362  
[06/04 09:46:25] SuperNet Training INFO: iter: 30600/144360  CE: 4.5701  
[06/04 09:47:27] SuperNet Training INFO: iter: 30720/144360  CE: 4.6468  
[06/04 09:48:29] SuperNet Training INFO: iter: 30840/144360  CE: 4.8038  
[06/04 09:49:30] SuperNet Training INFO: iter: 30960/144360  CE: 5.0067  
[06/04 09:50:32] SuperNet Training INFO: iter: 31080/144360  CE: 4.3779  
[06/04 09:51:34] SuperNet Training INFO: iter: 31200/144360  CE: 4.8070  
[06/04 09:52:14] SuperNet Training INFO: --> epoch:  26/120  avg CE: 4.7090  lr: 0.10662875768741867  
[06/04 09:53:08] SuperNet Training INFO: iter: 31320/144360  CE: 4.4935  
[06/04 09:54:10] SuperNet Training INFO: iter: 31440/144360  CE: 4.8707  
[06/04 09:55:13] SuperNet Training INFO: iter: 31560/144360  CE: 4.4934  
[06/04 09:56:15] SuperNet Training INFO: iter: 31680/144360  CE: 4.6999  
[06/04 09:57:17] SuperNet Training INFO: iter: 31800/144360  CE: 4.7636  
[06/04 09:58:19] SuperNet Training INFO: iter: 31920/144360  CE: 4.7419  
[06/04 09:59:21] SuperNet Training INFO: iter: 32040/144360  CE: 4.6264  
[06/04 10:00:23] SuperNet Training INFO: iter: 32160/144360  CE: 4.6885  
[06/04 10:01:25] SuperNet Training INFO: iter: 32280/144360  CE: 4.8346  
[06/04 10:02:28] SuperNet Training INFO: iter: 32400/144360  CE: 4.5294  
[06/04 10:03:09] SuperNet Training INFO: --> epoch:  27/120  avg CE: 4.6623  lr: 0.10562435793600224  
[06/04 10:04:01] SuperNet Training INFO: iter: 32520/144360  CE: 4.8211  
[06/04 10:05:02] SuperNet Training INFO: iter: 32640/144360  CE: 4.6323  
[06/04 10:06:05] SuperNet Training INFO: iter: 32760/144360  CE: 4.5154  
[06/04 10:07:07] SuperNet Training INFO: iter: 32880/144360  CE: 4.5109  
[06/04 10:08:09] SuperNet Training INFO: iter: 33000/144360  CE: 4.7480  
[06/04 10:09:11] SuperNet Training INFO: iter: 33120/144360  CE: 4.6310  
[06/04 10:10:13] SuperNet Training INFO: iter: 33240/144360  CE: 4.8980  
[06/04 10:11:15] SuperNet Training INFO: iter: 33360/144360  CE: 4.6572  
[06/04 10:12:17] SuperNet Training INFO: iter: 33480/144360  CE: 4.5856  
[06/04 10:13:18] SuperNet Training INFO: iter: 33600/144360  CE: 4.1748  
[06/04 10:14:01] SuperNet Training INFO: --> epoch:  28/120  avg CE: 4.6261  lr: 0.10458868952864393  
[06/04 10:14:52] SuperNet Training INFO: iter: 33720/144360  CE: 4.5533  
[06/04 10:15:55] SuperNet Training INFO: iter: 33840/144360  CE: 4.4574  
[06/04 10:16:57] SuperNet Training INFO: iter: 33960/144360  CE: 4.4889  
[06/04 10:17:59] SuperNet Training INFO: iter: 34080/144360  CE: 4.6350  
[06/04 10:19:01] SuperNet Training INFO: iter: 34200/144360  CE: 4.4184  
[06/04 10:20:03] SuperNet Training INFO: iter: 34320/144360  CE: 4.4737  
[06/04 10:21:06] SuperNet Training INFO: iter: 34440/144360  CE: 4.4872  
[06/04 10:22:08] SuperNet Training INFO: iter: 34560/144360  CE: 4.2594  
[06/04 10:23:10] SuperNet Training INFO: iter: 34680/144360  CE: 4.7794  
[06/04 10:24:12] SuperNet Training INFO: iter: 34800/144360  CE: 4.5826  
[06/04 10:24:56] SuperNet Training INFO: --> epoch:  29/120  avg CE: 4.5797  lr: 0.10352246226073762  
[06/04 10:25:47] SuperNet Training INFO: iter: 34920/144360  CE: 4.5760  
[06/04 10:26:48] SuperNet Training INFO: iter: 35040/144360  CE: 4.4863  
[06/04 10:27:50] SuperNet Training INFO: iter: 35160/144360  CE: 4.6199  
[06/04 10:28:51] SuperNet Training INFO: iter: 35280/144360  CE: 4.5749  
[06/04 10:29:53] SuperNet Training INFO: iter: 35400/144360  CE: 4.2959  
[06/04 10:30:55] SuperNet Training INFO: iter: 35520/144360  CE: 4.7632  
[06/04 10:31:56] SuperNet Training INFO: iter: 35640/144360  CE: 4.7846  
[06/04 10:32:59] SuperNet Training INFO: iter: 35760/144360  CE: 4.5195  
[06/04 10:34:01] SuperNet Training INFO: iter: 35880/144360  CE: 4.6962  
[06/04 10:35:03] SuperNet Training INFO: iter: 36000/144360  CE: 4.4999  
[06/04 10:35:50] SuperNet Training INFO: --> epoch:  30/120  avg CE: 4.5496  lr: 0.10242640687119343  
[06/04 10:36:39] SuperNet Training INFO: iter: 36120/144360  CE: 4.6739  
[06/04 10:37:42] SuperNet Training INFO: iter: 36240/144360  CE: 4.7740  
[06/04 10:38:45] SuperNet Training INFO: iter: 36360/144360  CE: 4.5645  
[06/04 10:39:48] SuperNet Training INFO: iter: 36480/144360  CE: 5.0519  
[06/04 10:40:50] SuperNet Training INFO: iter: 36600/144360  CE: 4.4215  
[06/04 10:41:52] SuperNet Training INFO: iter: 36720/144360  CE: 4.4446  
[06/04 10:42:55] SuperNet Training INFO: iter: 36840/144360  CE: 4.3316  
[06/04 10:44:00] SuperNet Training INFO: iter: 36960/144360  CE: 4.5428  
[06/04 10:45:03] SuperNet Training INFO: iter: 37080/144360  CE: 4.6155  
[06/04 10:46:04] SuperNet Training INFO: iter: 37200/144360  CE: 4.4040  
[06/04 10:46:52] SuperNet Training INFO: --> epoch:  31/120  avg CE: 4.5134  lr: 0.10130127454162571  
[06/04 10:47:39] SuperNet Training INFO: iter: 37320/144360  CE: 4.3208  
[06/04 10:48:42] SuperNet Training INFO: iter: 37440/144360  CE: 4.4453  
[06/04 10:49:44] SuperNet Training INFO: iter: 37560/144360  CE: 4.4614  
[06/04 10:50:47] SuperNet Training INFO: iter: 37680/144360  CE: 4.6730  
[06/04 10:51:50] SuperNet Training INFO: iter: 37800/144360  CE: 4.4576  
[06/04 10:52:52] SuperNet Training INFO: iter: 37920/144360  CE: 4.5491  
[06/04 10:53:54] SuperNet Training INFO: iter: 38040/144360  CE: 4.5024  
[06/04 10:54:56] SuperNet Training INFO: iter: 38160/144360  CE: 4.4210  
[06/04 10:55:58] SuperNet Training INFO: iter: 38280/144360  CE: 4.5587  
[06/04 10:57:00] SuperNet Training INFO: iter: 38400/144360  CE: 4.4876  
[06/04 10:57:49] SuperNet Training INFO: --> epoch:  32/120  avg CE: 4.4865  lr: 0.10014783638153192  
[06/04 10:58:34] SuperNet Training INFO: iter: 38520/144360  CE: 4.1760  
[06/04 10:59:36] SuperNet Training INFO: iter: 38640/144360  CE: 4.9004  
[06/04 11:00:37] SuperNet Training INFO: iter: 38760/144360  CE: 4.4877  
[06/04 11:01:39] SuperNet Training INFO: iter: 38880/144360  CE: 4.4192  
[06/04 11:02:41] SuperNet Training INFO: iter: 39000/144360  CE: 4.3434  
[06/04 11:03:42] SuperNet Training INFO: iter: 39120/144360  CE: 4.3076  
[06/04 11:04:44] SuperNet Training INFO: iter: 39240/144360  CE: 4.6332  
[06/04 11:05:45] SuperNet Training INFO: iter: 39360/144360  CE: 4.4807  
[06/04 11:06:47] SuperNet Training INFO: iter: 39480/144360  CE: 4.2470  
[06/04 11:07:48] SuperNet Training INFO: iter: 39600/144360  CE: 4.7582  
[06/04 11:08:39] SuperNet Training INFO: --> epoch:  33/120  avg CE: 4.4511  lr: 0.09896688289981138  
[06/04 11:09:22] SuperNet Training INFO: iter: 39720/144360  CE: 4.3181  
[06/04 11:10:24] SuperNet Training INFO: iter: 39840/144360  CE: 4.4479  
[06/04 11:11:26] SuperNet Training INFO: iter: 39960/144360  CE: 4.5262  
[06/04 11:12:29] SuperNet Training INFO: iter: 40080/144360  CE: 4.1207  
[06/04 11:13:31] SuperNet Training INFO: iter: 40200/144360  CE: 4.7929  
[06/04 11:14:33] SuperNet Training INFO: iter: 40320/144360  CE: 4.3572  
[06/04 11:15:36] SuperNet Training INFO: iter: 40440/144360  CE: 4.5534  
[06/04 11:16:38] SuperNet Training INFO: iter: 40560/144360  CE: 4.4824  
[06/04 11:17:40] SuperNet Training INFO: iter: 40680/144360  CE: 4.3989  
[06/04 11:18:42] SuperNet Training INFO: iter: 40800/144360  CE: 4.6791  
[06/04 11:19:34] SuperNet Training INFO: --> epoch:  34/120  avg CE: 4.4129  lr: 0.09775922346299062  
[06/04 11:20:17] SuperNet Training INFO: iter: 40920/144360  CE: 4.6632  
[06/04 11:21:19] SuperNet Training INFO: iter: 41040/144360  CE: 4.1951  
[06/04 11:22:21] SuperNet Training INFO: iter: 41160/144360  CE: 4.0808  
[06/04 11:23:24] SuperNet Training INFO: iter: 41280/144360  CE: 4.1797  
[06/04 11:24:26] SuperNet Training INFO: iter: 41400/144360  CE: 4.5578  
[06/04 11:25:28] SuperNet Training INFO: iter: 41520/144360  CE: 4.6473  
[06/04 11:26:30] SuperNet Training INFO: iter: 41640/144360  CE: 4.4613  
[06/04 11:27:33] SuperNet Training INFO: iter: 41760/144360  CE: 4.3172  
[06/04 11:28:34] SuperNet Training INFO: iter: 41880/144360  CE: 4.6394  
[06/04 11:29:37] SuperNet Training INFO: iter: 42000/144360  CE: 4.5502  
[06/04 11:30:31] SuperNet Training INFO: --> epoch:  35/120  avg CE: 4.3822  lr: 0.09652568574052359  
[06/04 11:31:11] SuperNet Training INFO: iter: 42120/144360  CE: 4.5711  
[06/04 11:32:14] SuperNet Training INFO: iter: 42240/144360  CE: 4.6389  
[06/04 11:33:16] SuperNet Training INFO: iter: 42360/144360  CE: 4.5907  
[06/04 11:34:18] SuperNet Training INFO: iter: 42480/144360  CE: 4.7120  
[06/04 11:35:20] SuperNet Training INFO: iter: 42600/144360  CE: 4.2234  
[06/04 11:36:22] SuperNet Training INFO: iter: 42720/144360  CE: 4.4357  
[06/04 11:37:24] SuperNet Training INFO: iter: 42840/144360  CE: 4.1474  
[06/04 11:38:25] SuperNet Training INFO: iter: 42960/144360  CE: 4.2388  
[06/04 11:39:27] SuperNet Training INFO: iter: 43080/144360  CE: 4.1571  
[06/04 11:40:29] SuperNet Training INFO: iter: 43200/144360  CE: 4.3046  
[06/04 11:41:24] SuperNet Training INFO: --> epoch:  36/120  avg CE: 4.3582  lr: 0.09526711513754865  
[06/04 11:42:03] SuperNet Training INFO: iter: 43320/144360  CE: 4.0515  
[06/04 11:43:06] SuperNet Training INFO: iter: 43440/144360  CE: 4.6010  
[06/04 11:44:08] SuperNet Training INFO: iter: 43560/144360  CE: 4.4709  
[06/04 11:45:11] SuperNet Training INFO: iter: 43680/144360  CE: 4.4351  
[06/04 11:46:12] SuperNet Training INFO: iter: 43800/144360  CE: 4.0672  
[06/04 11:47:15] SuperNet Training INFO: iter: 43920/144360  CE: 4.4275  
[06/04 11:48:17] SuperNet Training INFO: iter: 44040/144360  CE: 4.3108  
[06/04 11:49:19] SuperNet Training INFO: iter: 44160/144360  CE: 4.3476  
[06/04 11:50:21] SuperNet Training INFO: iter: 44280/144360  CE: 4.1887  
[06/04 11:51:22] SuperNet Training INFO: iter: 44400/144360  CE: 4.5415  
[06/04 11:52:19] SuperNet Training INFO: --> epoch:  37/120  avg CE: 4.3365  lr: 0.0939843742154901  
[06/04 11:52:57] SuperNet Training INFO: iter: 44520/144360  CE: 4.4699  
[06/04 11:54:00] SuperNet Training INFO: iter: 44640/144360  CE: 4.1138  
[06/04 11:55:02] SuperNet Training INFO: iter: 44760/144360  CE: 4.4127  
[06/04 11:56:04] SuperNet Training INFO: iter: 44880/144360  CE: 4.3855  
[06/04 11:57:06] SuperNet Training INFO: iter: 45000/144360  CE: 4.4033  
[06/04 11:58:09] SuperNet Training INFO: iter: 45120/144360  CE: 4.3745  
[06/04 11:59:11] SuperNet Training INFO: iter: 45240/144360  CE: 4.4889  
[06/04 12:00:13] SuperNet Training INFO: iter: 45360/144360  CE: 4.6614  
[06/04 12:01:15] SuperNet Training INFO: iter: 45480/144360  CE: 4.3793  
[06/04 12:02:16] SuperNet Training INFO: iter: 45600/144360  CE: 4.5224  
[06/04 12:03:14] SuperNet Training INFO: --> epoch:  38/120  avg CE: 4.3119  lr: 0.0926783421009017  
[06/04 12:03:50] SuperNet Training INFO: iter: 45720/144360  CE: 4.4247  
[06/04 12:04:52] SuperNet Training INFO: iter: 45840/144360  CE: 4.1994  
[06/04 12:05:54] SuperNet Training INFO: iter: 45960/144360  CE: 4.2352  
[06/04 12:06:55] SuperNet Training INFO: iter: 46080/144360  CE: 4.4487  
[06/04 12:07:58] SuperNet Training INFO: iter: 46200/144360  CE: 4.6482  
[06/04 12:08:59] SuperNet Training INFO: iter: 46320/144360  CE: 4.0248  
[06/04 12:10:01] SuperNet Training INFO: iter: 46440/144360  CE: 4.0009  
[06/04 12:11:03] SuperNet Training INFO: iter: 46560/144360  CE: 4.3613  
[06/04 12:12:05] SuperNet Training INFO: iter: 46680/144360  CE: 4.3572  
[06/04 12:13:06] SuperNet Training INFO: iter: 46800/144360  CE: 4.2339  
[06/04 12:14:06] SuperNet Training INFO: --> epoch:  39/120  avg CE: 4.2955  lr: 0.09134991388295689  
[06/04 12:14:40] SuperNet Training INFO: iter: 46920/144360  CE: 4.3477  
[06/04 12:15:42] SuperNet Training INFO: iter: 47040/144360  CE: 4.3243  
[06/04 12:16:45] SuperNet Training INFO: iter: 47160/144360  CE: 4.3771  
[06/04 12:17:50] SuperNet Training INFO: iter: 47280/144360  CE: 4.1809  
[06/04 12:18:52] SuperNet Training INFO: iter: 47400/144360  CE: 4.7449  
[06/04 12:19:54] SuperNet Training INFO: iter: 47520/144360  CE: 4.3533  
[06/04 12:20:56] SuperNet Training INFO: iter: 47640/144360  CE: 4.2377  
[06/04 12:21:58] SuperNet Training INFO: iter: 47760/144360  CE: 3.7890  
[06/04 12:23:00] SuperNet Training INFO: iter: 47880/144360  CE: 3.9203  
[06/04 12:24:01] SuperNet Training INFO: iter: 48000/144360  CE: 4.0695  
[06/04 12:25:03] SuperNet Training INFO: iter: 48120/144360  CE: 4.6183  
[06/04 12:25:03] SuperNet Training INFO: --> epoch:  40/120  avg CE: 4.2685  lr: 0.0899999999999998  
[06/04 12:26:38] SuperNet Training INFO: iter: 48240/144360  CE: 4.3377  
[06/04 12:27:40] SuperNet Training INFO: iter: 48360/144360  CE: 4.0210  
[06/04 12:28:43] SuperNet Training INFO: iter: 48480/144360  CE: 4.1806  
[06/04 12:29:45] SuperNet Training INFO: iter: 48600/144360  CE: 4.0031  
[06/04 12:30:47] SuperNet Training INFO: iter: 48720/144360  CE: 4.5359  
[06/04 12:31:49] SuperNet Training INFO: iter: 48840/144360  CE: 4.2829  
[06/04 12:32:51] SuperNet Training INFO: iter: 48960/144360  CE: 4.1251  
[06/04 12:33:53] SuperNet Training INFO: iter: 49080/144360  CE: 4.4722  
[06/04 12:34:55] SuperNet Training INFO: iter: 49200/144360  CE: 4.2204  
[06/04 12:35:57] SuperNet Training INFO: iter: 49320/144360  CE: 3.9015  
[06/04 12:35:58] SuperNet Training INFO: --> epoch:  41/120  avg CE: 4.2398  lr: 0.08862952561557644  
[06/04 12:37:31] SuperNet Training INFO: iter: 49440/144360  CE: 4.1709  
[06/04 12:38:33] SuperNet Training INFO: iter: 49560/144360  CE: 4.0338  
[06/04 12:39:35] SuperNet Training INFO: iter: 49680/144360  CE: 4.7279  
[06/04 12:40:38] SuperNet Training INFO: iter: 49800/144360  CE: 3.9220  
[06/04 12:41:40] SuperNet Training INFO: iter: 49920/144360  CE: 4.3852  
[06/04 12:42:42] SuperNet Training INFO: iter: 50040/144360  CE: 4.5555  
[06/04 12:43:44] SuperNet Training INFO: iter: 50160/144360  CE: 4.1615  
[06/04 12:44:46] SuperNet Training INFO: iter: 50280/144360  CE: 4.0588  
[06/04 12:45:48] SuperNet Training INFO: iter: 50400/144360  CE: 4.2679  
[06/04 12:46:51] SuperNet Training INFO: iter: 50520/144360  CE: 4.1727  
[06/04 12:46:53] SuperNet Training INFO: --> epoch:  42/120  avg CE: 4.2172  lr: 0.08723942998437267  
[06/04 12:48:24] SuperNet Training INFO: iter: 50640/144360  CE: 4.2985  
[06/04 12:49:27] SuperNet Training INFO: iter: 50760/144360  CE: 4.2430  
[06/04 12:50:30] SuperNet Training INFO: iter: 50880/144360  CE: 4.3982  
[06/04 12:51:32] SuperNet Training INFO: iter: 51000/144360  CE: 4.1771  
[06/04 12:52:34] SuperNet Training INFO: iter: 51120/144360  CE: 4.2712  
[06/04 12:53:36] SuperNet Training INFO: iter: 51240/144360  CE: 4.2238  
[06/04 12:54:38] SuperNet Training INFO: iter: 51360/144360  CE: 3.9482  
[06/04 12:55:41] SuperNet Training INFO: iter: 51480/144360  CE: 4.0278  
[06/04 12:56:43] SuperNet Training INFO: iter: 51600/144360  CE: 4.0303  
[06/04 12:57:45] SuperNet Training INFO: iter: 51720/144360  CE: 3.7780  
[06/04 12:57:49] SuperNet Training INFO: --> epoch:  43/120  avg CE: 4.2039  lr: 0.08583066580849745  
[06/04 12:59:21] SuperNet Training INFO: iter: 51840/144360  CE: 4.3690  
[06/04 13:00:23] SuperNet Training INFO: iter: 51960/144360  CE: 4.2748  
[06/04 13:01:25] SuperNet Training INFO: iter: 52080/144360  CE: 4.0137  
[06/04 13:02:27] SuperNet Training INFO: iter: 52200/144360  CE: 4.2796  
[06/04 13:03:29] SuperNet Training INFO: iter: 52320/144360  CE: 4.1315  
[06/04 13:04:31] SuperNet Training INFO: iter: 52440/144360  CE: 4.1919  
[06/04 13:05:33] SuperNet Training INFO: iter: 52560/144360  CE: 3.9038  
[06/04 13:06:36] SuperNet Training INFO: iter: 52680/144360  CE: 4.0038  
[06/04 13:07:38] SuperNet Training INFO: iter: 52800/144360  CE: 4.0930  
[06/04 13:08:40] SuperNet Training INFO: iter: 52920/144360  CE: 4.0824  
[06/04 13:08:46] SuperNet Training INFO: --> epoch:  44/120  avg CE: 4.1873  lr: 0.08440419858454766  
[06/04 13:10:14] SuperNet Training INFO: iter: 53040/144360  CE: 4.3543  
[06/04 13:11:17] SuperNet Training INFO: iter: 53160/144360  CE: 4.3016  
[06/04 13:12:19] SuperNet Training INFO: iter: 53280/144360  CE: 4.1037  
[06/04 13:13:21] SuperNet Training INFO: iter: 53400/144360  CE: 4.0492  
[06/04 13:14:23] SuperNet Training INFO: iter: 53520/144360  CE: 3.8951  
[06/04 13:15:25] SuperNet Training INFO: iter: 53640/144360  CE: 4.2091  
[06/04 13:16:27] SuperNet Training INFO: iter: 53760/144360  CE: 4.1437  
[06/04 13:17:29] SuperNet Training INFO: iter: 53880/144360  CE: 4.2682  
[06/04 13:18:30] SuperNet Training INFO: iter: 54000/144360  CE: 3.8177  
[06/04 13:19:32] SuperNet Training INFO: iter: 54120/144360  CE: 4.2033  
[06/04 13:19:40] SuperNet Training INFO: --> epoch:  45/120  avg CE: 4.1734  lr: 0.0829610059419049  
[06/04 13:21:08] SuperNet Training INFO: iter: 54240/144360  CE: 4.3336  
[06/04 13:22:10] SuperNet Training INFO: iter: 54360/144360  CE: 4.1937  
[06/04 13:23:13] SuperNet Training INFO: iter: 54480/144360  CE: 3.8118  
[06/04 13:24:15] SuperNet Training INFO: iter: 54600/144360  CE: 4.1142  
[06/04 13:25:18] SuperNet Training INFO: iter: 54720/144360  CE: 3.9510  
[06/04 13:26:20] SuperNet Training INFO: iter: 54840/144360  CE: 4.3736  
[06/04 13:27:22] SuperNet Training INFO: iter: 54960/144360  CE: 4.1542  
[06/04 13:28:24] SuperNet Training INFO: iter: 55080/144360  CE: 4.2572  
[06/04 13:29:26] SuperNet Training INFO: iter: 55200/144360  CE: 4.3186  
[06/04 13:30:28] SuperNet Training INFO: iter: 55320/144360  CE: 3.9155  
[06/04 13:30:37] SuperNet Training INFO: --> epoch:  46/120  avg CE: 4.1583  lr: 0.08150207697271764  
[06/04 13:32:04] SuperNet Training INFO: iter: 55440/144360  CE: 4.0319  
[06/04 13:33:07] SuperNet Training INFO: iter: 55560/144360  CE: 4.0741  
[06/04 13:34:09] SuperNet Training INFO: iter: 55680/144360  CE: 4.1939  
[06/04 13:35:12] SuperNet Training INFO: iter: 55800/144360  CE: 4.1949  
[06/04 13:36:15] SuperNet Training INFO: iter: 55920/144360  CE: 4.0907  
[06/04 13:37:17] SuperNet Training INFO: iter: 56040/144360  CE: 4.1363  
[06/04 13:38:19] SuperNet Training INFO: iter: 56160/144360  CE: 3.8007  
[06/04 13:39:21] SuperNet Training INFO: iter: 56280/144360  CE: 3.4679  
[06/04 13:40:24] SuperNet Training INFO: iter: 56400/144360  CE: 3.7510  
[06/04 13:41:26] SuperNet Training INFO: iter: 56520/144360  CE: 3.9764  
[06/04 13:41:36] SuperNet Training INFO: --> epoch:  47/120  avg CE: 4.1298  lr: 0.08002841155402596  
[06/04 13:43:02] SuperNet Training INFO: iter: 56640/144360  CE: 4.1271  
[06/04 13:44:04] SuperNet Training INFO: iter: 56760/144360  CE: 4.1366  
[06/04 13:45:07] SuperNet Training INFO: iter: 56880/144360  CE: 4.3708  
[06/04 13:46:09] SuperNet Training INFO: iter: 57000/144360  CE: 4.1969  
[06/04 13:47:11] SuperNet Training INFO: iter: 57120/144360  CE: 4.0548  
[06/04 13:48:13] SuperNet Training INFO: iter: 57240/144360  CE: 4.1919  
[06/04 13:49:15] SuperNet Training INFO: iter: 57360/144360  CE: 4.2924  
[06/04 13:50:17] SuperNet Training INFO: iter: 57480/144360  CE: 4.2712  
[06/04 13:51:20] SuperNet Training INFO: iter: 57600/144360  CE: 4.1269  
[06/04 13:52:25] SuperNet Training INFO: iter: 57720/144360  CE: 4.1582  
[06/04 13:52:37] SuperNet Training INFO: --> epoch:  48/120  avg CE: 4.1230  lr: 0.07854101966249659  
[06/04 13:54:00] SuperNet Training INFO: iter: 57840/144360  CE: 3.9909  
[06/04 13:55:02] SuperNet Training INFO: iter: 57960/144360  CE: 4.1431  
[06/04 13:56:05] SuperNet Training INFO: iter: 58080/144360  CE: 3.9288  
[06/04 13:57:08] SuperNet Training INFO: iter: 58200/144360  CE: 4.0871  
[06/04 13:58:10] SuperNet Training INFO: iter: 58320/144360  CE: 3.9625  
[06/04 13:59:12] SuperNet Training INFO: iter: 58440/144360  CE: 4.1474  
[06/04 14:00:14] SuperNet Training INFO: iter: 58560/144360  CE: 4.3634  
[06/04 14:01:16] SuperNet Training INFO: iter: 58680/144360  CE: 4.2844  
[06/04 14:02:18] SuperNet Training INFO: iter: 58800/144360  CE: 3.9172  
[06/04 14:03:20] SuperNet Training INFO: iter: 58920/144360  CE: 4.0330  
