[03/26 15:28:40] SuperNet Training INFO: tag                 : gss-mobile0-tbs
[03/26 15:28:40] SuperNet Training INFO: seed                : 0
[03/26 15:28:40] SuperNet Training INFO: thresholds          : [58]
[03/26 15:28:40] SuperNet Training INFO: data_path           : ../../../dataset/ILSVRC2012
[03/26 15:28:40] SuperNet Training INFO: save_path           : ./SuperNet
[03/26 15:28:40] SuperNet Training INFO: search_space        : greedy
[03/26 15:28:40] SuperNet Training INFO: valid_size          : 50000
[03/26 15:28:40] SuperNet Training INFO: num_gpus            : 8
[03/26 15:28:40] SuperNet Training INFO: workers             : 4
[03/26 15:28:40] SuperNet Training INFO: interval_ep_eval    : 8
[03/26 15:28:40] SuperNet Training INFO: train_batch_size    : 1024
[03/26 15:28:40] SuperNet Training INFO: test_batch_size     : 256
[03/26 15:28:40] SuperNet Training INFO: max_epoch           : 120
[03/26 15:28:40] SuperNet Training INFO: learning_rate       : 0.12
[03/26 15:28:40] SuperNet Training INFO: momentum            : 0.9
[03/26 15:28:40] SuperNet Training INFO: weight_decay        : 4e-05
[03/26 15:28:40] SuperNet Training INFO: nesterov            : True
[03/26 15:28:40] SuperNet Training INFO: lr_schedule_type    : cosine
[03/26 15:28:40] SuperNet Training INFO: label_smooth        : 0.1
[03/26 15:28:40] SuperNet Training INFO: rank                : 0
[03/26 15:28:40] SuperNet Training INFO: gpu                 : 0
[03/26 15:28:40] SuperNet Training INFO: save_name           : gss-mobile0-tbs-seed-0
[03/26 15:28:40] SuperNet Training INFO: log_path            : ./SuperNet/logs/gss-mobile0-tbs-seed-0.txt
[03/26 15:28:40] SuperNet Training INFO: ckpt_path           : ./SuperNet/checkpoint/gss-mobile0-tbs-seed-0.pt
[03/26 15:28:40] SuperNet Training INFO: dist_url            : tcp://127.0.0.1:23456
[03/26 15:28:40] SuperNet Training INFO: world_size          : 8
[03/26 15:28:40] SuperNet Training INFO: distributed         : True
[03/26 15:28:40] SuperNet Training INFO: ['3x3_MBConv3', '3x3_MBConv6', '5x5_MBConv3', '5x5_MBConv6', '7x7_MBConv3', '7x7_MBConv6', '3x3_MBConv3_SE', '3x3_MBConv6_SE', '5x5_MBConv3_SE', '5x5_MBConv6_SE', '7x7_MBConv3_SE', '7x7_MBConv6_SE', 'Identity']
[03/26 15:29:51] SuperNet Training INFO: Trainset Size: 1231167
[03/26 15:29:51] SuperNet Training INFO: Validset Size:   50000
[03/26 15:29:51] SuperNet Training INFO: Compose(
    RandomResizedCrop(size=(224, 224), scale=(0.08, 1.0), ratio=(0.75, 1.3333), interpolation=bilinear)
    RandomHorizontalFlip(p=0.5)
    ToTensor()
    Normalize(mean=[0.485, 0.456, 0.406], std=[0.229, 0.224, 0.225])
)
[03/26 15:29:51] SuperNet Training INFO: --> START gss-mobile0-tbs-seed-0
[03/26 19:51:48] SuperNet Training INFO: iter: 28200/144360  CE: 5.3452  
[03/26 19:52:51] SuperNet Training INFO: iter: 28320/144360  CE: 4.9513  
[03/26 19:53:54] SuperNet Training INFO: iter: 28440/144360  CE: 5.2937  
[03/26 19:54:57] SuperNet Training INFO: iter: 28560/144360  CE: 5.2211  
[03/26 19:56:00] SuperNet Training INFO: iter: 28680/144360  CE: 5.2798  
[03/26 19:57:03] SuperNet Training INFO: iter: 28800/144360  CE: 5.0516  
[03/26 19:57:40] SuperNet Training INFO: --> epoch:  24/120  avg CE: 5.2819  lr: 0.10854101966249682  
[03/26 19:58:39] SuperNet Training INFO: iter: 28920/144360  CE: 5.3255  
[03/26 19:59:43] SuperNet Training INFO: iter: 29040/144360  CE: 5.2300  
[03/26 20:00:47] SuperNet Training INFO: iter: 29160/144360  CE: 5.6325  
[03/26 20:01:50] SuperNet Training INFO: iter: 29280/144360  CE: 5.2482  
[03/26 20:02:53] SuperNet Training INFO: iter: 29400/144360  CE: 5.3164  
[03/26 20:03:55] SuperNet Training INFO: iter: 29520/144360  CE: 5.1827  
[03/26 20:04:58] SuperNet Training INFO: iter: 29640/144360  CE: 5.0238  
[03/26 20:06:00] SuperNet Training INFO: iter: 29760/144360  CE: 5.2866  
[03/26 20:07:02] SuperNet Training INFO: iter: 29880/144360  CE: 5.0056  
[03/26 20:08:05] SuperNet Training INFO: iter: 30000/144360  CE: 4.8708  
[03/26 20:08:43] SuperNet Training INFO: --> epoch:  25/120  avg CE: 5.2207  lr: 0.10760120041747454  
[03/26 20:09:40] SuperNet Training INFO: iter: 30120/144360  CE: 5.0747  
[03/26 20:10:43] SuperNet Training INFO: iter: 30240/144360  CE: 5.1249  
[03/26 20:11:46] SuperNet Training INFO: iter: 30360/144360  CE: 5.0506  
[03/26 20:12:48] SuperNet Training INFO: iter: 30480/144360  CE: 5.1018  
[03/26 20:13:50] SuperNet Training INFO: iter: 30600/144360  CE: 5.0921  
[03/26 20:14:53] SuperNet Training INFO: iter: 30720/144360  CE: 5.1361  
[03/26 20:15:56] SuperNet Training INFO: iter: 30840/144360  CE: 5.2180  
[03/26 20:16:58] SuperNet Training INFO: iter: 30960/144360  CE: 5.4251  
[03/26 20:18:02] SuperNet Training INFO: iter: 31080/144360  CE: 5.1434  
[03/26 20:19:04] SuperNet Training INFO: iter: 31200/144360  CE: 5.2091  
[03/26 20:19:44] SuperNet Training INFO: --> epoch:  26/120  avg CE: 5.1494  lr: 0.10662875768741867  
[03/26 20:20:39] SuperNet Training INFO: iter: 31320/144360  CE: 4.9904  
[03/26 20:21:43] SuperNet Training INFO: iter: 31440/144360  CE: 5.5478  
[03/26 20:22:47] SuperNet Training INFO: iter: 31560/144360  CE: 5.0320  
[03/26 20:23:51] SuperNet Training INFO: iter: 31680/144360  CE: 5.0907  
[03/26 20:24:54] SuperNet Training INFO: iter: 31800/144360  CE: 5.0011  
[03/26 20:25:58] SuperNet Training INFO: iter: 31920/144360  CE: 5.2976  
[03/26 20:27:00] SuperNet Training INFO: iter: 32040/144360  CE: 5.1924  
[03/26 20:28:04] SuperNet Training INFO: iter: 32160/144360  CE: 5.0834  
[03/26 20:29:06] SuperNet Training INFO: iter: 32280/144360  CE: 5.1090  
[03/26 20:30:09] SuperNet Training INFO: iter: 32400/144360  CE: 5.1120  
[03/26 20:30:51] SuperNet Training INFO: --> epoch:  27/120  avg CE: 5.0881  lr: 0.10562435793600224  
[03/26 20:31:45] SuperNet Training INFO: iter: 32520/144360  CE: 5.0195  
[03/26 20:32:48] SuperNet Training INFO: iter: 32640/144360  CE: 5.2214  
[03/26 20:33:51] SuperNet Training INFO: iter: 32760/144360  CE: 5.0444  
[03/26 20:34:54] SuperNet Training INFO: iter: 32880/144360  CE: 5.0341  
[03/26 20:35:56] SuperNet Training INFO: iter: 33000/144360  CE: 5.1953  
[03/26 20:36:57] SuperNet Training INFO: iter: 33120/144360  CE: 5.0536  
[03/26 20:38:00] SuperNet Training INFO: iter: 33240/144360  CE: 5.3450  
[03/26 20:39:02] SuperNet Training INFO: iter: 33360/144360  CE: 5.0388  
[03/26 20:40:05] SuperNet Training INFO: iter: 33480/144360  CE: 5.0214  
[03/26 20:41:07] SuperNet Training INFO: iter: 33600/144360  CE: 4.8145  
[03/26 20:41:51] SuperNet Training INFO: --> epoch:  28/120  avg CE: 5.0248  lr: 0.10458868952864393  
[03/26 20:42:43] SuperNet Training INFO: iter: 33720/144360  CE: 5.0104  
[03/26 20:43:47] SuperNet Training INFO: iter: 33840/144360  CE: 4.9847  
[03/26 20:44:51] SuperNet Training INFO: iter: 33960/144360  CE: 4.8651  
[03/26 20:45:55] SuperNet Training INFO: iter: 34080/144360  CE: 5.0468  
[03/26 20:46:59] SuperNet Training INFO: iter: 34200/144360  CE: 4.8620  
[03/26 20:48:00] SuperNet Training INFO: iter: 34320/144360  CE: 5.1889  
[03/26 20:49:03] SuperNet Training INFO: iter: 34440/144360  CE: 4.8801  
[03/26 20:50:06] SuperNet Training INFO: iter: 34560/144360  CE: 4.7720  
[03/26 20:51:09] SuperNet Training INFO: iter: 34680/144360  CE: 4.9648  
[03/26 20:52:12] SuperNet Training INFO: iter: 34800/144360  CE: 4.7532  
[03/26 20:52:57] SuperNet Training INFO: --> epoch:  29/120  avg CE: 4.9755  lr: 0.10352246226073762  
[03/26 20:53:49] SuperNet Training INFO: iter: 34920/144360  CE: 5.0064  
[03/26 20:54:52] SuperNet Training INFO: iter: 35040/144360  CE: 4.8866  
[03/26 20:55:54] SuperNet Training INFO: iter: 35160/144360  CE: 5.2640  
[03/26 20:56:57] SuperNet Training INFO: iter: 35280/144360  CE: 4.9048  
[03/26 20:58:00] SuperNet Training INFO: iter: 35400/144360  CE: 4.7627  
[03/26 20:59:03] SuperNet Training INFO: iter: 35520/144360  CE: 4.9735  
[03/26 21:00:07] SuperNet Training INFO: iter: 35640/144360  CE: 5.0456  
[03/26 21:01:10] SuperNet Training INFO: iter: 35760/144360  CE: 4.8578  
[03/26 21:02:13] SuperNet Training INFO: iter: 35880/144360  CE: 4.8906  
[03/26 21:03:16] SuperNet Training INFO: iter: 36000/144360  CE: 4.8433  
[03/26 21:04:03] SuperNet Training INFO: --> epoch:  30/120  avg CE: 4.9196  lr: 0.10242640687119343  
[03/26 21:04:52] SuperNet Training INFO: iter: 36120/144360  CE: 4.8374  
[03/26 21:05:55] SuperNet Training INFO: iter: 36240/144360  CE: 4.9990  
[03/26 21:06:58] SuperNet Training INFO: iter: 36360/144360  CE: 5.0014  
[03/26 21:08:01] SuperNet Training INFO: iter: 36480/144360  CE: 5.1140  
[03/26 21:09:04] SuperNet Training INFO: iter: 36600/144360  CE: 4.7774  
[03/26 21:10:07] SuperNet Training INFO: iter: 36720/144360  CE: 4.9714  
[03/26 21:11:10] SuperNet Training INFO: iter: 36840/144360  CE: 4.7788  
[03/26 21:12:13] SuperNet Training INFO: iter: 36960/144360  CE: 4.8246  
[03/26 21:13:16] SuperNet Training INFO: iter: 37080/144360  CE: 4.8192  
[03/26 21:14:19] SuperNet Training INFO: iter: 37200/144360  CE: 4.4945  
[03/26 21:15:07] SuperNet Training INFO: --> epoch:  31/120  avg CE: 4.8666  lr: 0.10130127454162571  
[03/26 21:15:54] SuperNet Training INFO: iter: 37320/144360  CE: 5.0606  
[03/26 21:16:58] SuperNet Training INFO: iter: 37440/144360  CE: 4.7023  
[03/26 21:18:01] SuperNet Training INFO: iter: 37560/144360  CE: 5.0830  
[03/26 21:19:04] SuperNet Training INFO: iter: 37680/144360  CE: 4.6422  
[03/26 21:20:07] SuperNet Training INFO: iter: 37800/144360  CE: 4.8129  
[03/26 21:21:10] SuperNet Training INFO: iter: 37920/144360  CE: 4.7391  
[03/26 21:22:13] SuperNet Training INFO: iter: 38040/144360  CE: 4.7939  
[03/26 21:23:16] SuperNet Training INFO: iter: 38160/144360  CE: 4.7703  
[03/26 21:24:19] SuperNet Training INFO: iter: 38280/144360  CE: 4.7581  
[03/26 21:25:23] SuperNet Training INFO: iter: 38400/144360  CE: 4.4710  
[03/26 21:26:16] SuperNet Training INFO: --> epoch:  32/120  avg CE: 4.8223  lr: 0.10014783638153192  
[03/26 21:27:02] SuperNet Training INFO: iter: 38520/144360  CE: 4.6928  
[03/26 21:28:04] SuperNet Training INFO: iter: 38640/144360  CE: 5.0966  
[03/26 21:29:07] SuperNet Training INFO: iter: 38760/144360  CE: 4.6061  
[03/26 21:30:10] SuperNet Training INFO: iter: 38880/144360  CE: 4.9296  
[03/26 21:31:13] SuperNet Training INFO: iter: 39000/144360  CE: 4.5846  
[03/26 21:32:15] SuperNet Training INFO: iter: 39120/144360  CE: 4.7782  
[03/26 21:33:18] SuperNet Training INFO: iter: 39240/144360  CE: 4.4832  
[03/26 21:34:21] SuperNet Training INFO: iter: 39360/144360  CE: 4.6759  
[03/26 21:35:24] SuperNet Training INFO: iter: 39480/144360  CE: 4.5242  
[03/26 21:36:27] SuperNet Training INFO: iter: 39600/144360  CE: 5.0064  
[03/26 21:37:17] SuperNet Training INFO: --> epoch:  33/120  avg CE: 4.7750  lr: 0.09896688289981138  
[03/26 21:38:02] SuperNet Training INFO: iter: 39720/144360  CE: 4.5760  
[03/26 21:39:05] SuperNet Training INFO: iter: 39840/144360  CE: 4.6678  
[03/26 21:40:09] SuperNet Training INFO: iter: 39960/144360  CE: 4.6950  
[03/26 21:41:12] SuperNet Training INFO: iter: 40080/144360  CE: 4.7485  
[03/26 21:42:15] SuperNet Training INFO: iter: 40200/144360  CE: 5.1622  
[03/26 21:43:19] SuperNet Training INFO: iter: 40320/144360  CE: 4.8137  
[03/26 21:44:22] SuperNet Training INFO: iter: 40440/144360  CE: 4.8123  
[03/26 21:45:25] SuperNet Training INFO: iter: 40560/144360  CE: 4.7649  
[03/26 21:46:28] SuperNet Training INFO: iter: 40680/144360  CE: 4.7574  
[03/26 21:47:32] SuperNet Training INFO: iter: 40800/144360  CE: 4.5609  
[03/26 21:48:25] SuperNet Training INFO: --> epoch:  34/120  avg CE: 4.7178  lr: 0.09775922346299062  
[03/26 21:49:09] SuperNet Training INFO: iter: 40920/144360  CE: 4.7502  
[03/26 21:50:13] SuperNet Training INFO: iter: 41040/144360  CE: 4.5611  
[03/26 21:51:17] SuperNet Training INFO: iter: 41160/144360  CE: 4.6418  
[03/26 21:52:20] SuperNet Training INFO: iter: 41280/144360  CE: 4.3663  
[03/26 21:53:23] SuperNet Training INFO: iter: 41400/144360  CE: 4.6602  
[03/26 21:54:26] SuperNet Training INFO: iter: 41520/144360  CE: 4.5916  
[03/26 21:55:30] SuperNet Training INFO: iter: 41640/144360  CE: 4.5980  
[03/26 21:56:33] SuperNet Training INFO: iter: 41760/144360  CE: 4.5203  
[03/26 21:57:36] SuperNet Training INFO: iter: 41880/144360  CE: 4.8046  
[03/26 21:58:39] SuperNet Training INFO: iter: 42000/144360  CE: 4.8359  
[03/26 21:59:33] SuperNet Training INFO: --> epoch:  35/120  avg CE: 4.6769  lr: 0.09652568574052359  
[03/26 22:00:15] SuperNet Training INFO: iter: 42120/144360  CE: 4.6506  
[03/26 22:01:18] SuperNet Training INFO: iter: 42240/144360  CE: 4.6610  
[03/26 22:02:21] SuperNet Training INFO: iter: 42360/144360  CE: 4.7404  
[03/26 22:03:24] SuperNet Training INFO: iter: 42480/144360  CE: 4.8585  
[03/26 22:04:28] SuperNet Training INFO: iter: 42600/144360  CE: 4.5784  
[03/26 22:05:31] SuperNet Training INFO: iter: 42720/144360  CE: 4.5771  
[03/26 22:06:35] SuperNet Training INFO: iter: 42840/144360  CE: 4.7064  
[03/26 22:07:38] SuperNet Training INFO: iter: 42960/144360  CE: 4.4550  
[03/26 22:08:41] SuperNet Training INFO: iter: 43080/144360  CE: 4.5475  
[03/26 22:09:44] SuperNet Training INFO: iter: 43200/144360  CE: 4.6481  
[03/26 22:10:39] SuperNet Training INFO: --> epoch:  36/120  avg CE: 4.6351  lr: 0.09526711513754865  
[03/26 22:11:19] SuperNet Training INFO: iter: 43320/144360  CE: 4.6620  
[03/26 22:12:23] SuperNet Training INFO: iter: 43440/144360  CE: 4.7563  
[03/26 22:13:26] SuperNet Training INFO: iter: 43560/144360  CE: 4.6273  
[03/26 22:14:29] SuperNet Training INFO: iter: 43680/144360  CE: 4.7614  
[03/26 22:15:31] SuperNet Training INFO: iter: 43800/144360  CE: 4.2888  
[03/26 22:16:34] SuperNet Training INFO: iter: 43920/144360  CE: 4.8676  
[03/26 22:17:37] SuperNet Training INFO: iter: 44040/144360  CE: 4.5635  
[03/26 22:18:39] SuperNet Training INFO: iter: 44160/144360  CE: 4.5953  
[03/26 22:19:41] SuperNet Training INFO: iter: 44280/144360  CE: 4.5213  
[03/26 22:20:45] SuperNet Training INFO: iter: 44400/144360  CE: 4.8446  
[03/26 22:21:42] SuperNet Training INFO: --> epoch:  37/120  avg CE: 4.5878  lr: 0.0939843742154901  
[03/26 22:22:20] SuperNet Training INFO: iter: 44520/144360  CE: 4.7123  
[03/26 22:23:26] SuperNet Training INFO: iter: 44640/144360  CE: 4.6665  
[03/26 22:24:30] SuperNet Training INFO: iter: 44760/144360  CE: 4.6474  
[03/26 22:25:34] SuperNet Training INFO: iter: 44880/144360  CE: 4.7087  
[03/26 22:26:37] SuperNet Training INFO: iter: 45000/144360  CE: 4.7488  
[03/26 22:27:41] SuperNet Training INFO: iter: 45120/144360  CE: 4.6373  
[03/26 22:28:44] SuperNet Training INFO: iter: 45240/144360  CE: 4.5325  
[03/26 22:29:48] SuperNet Training INFO: iter: 45360/144360  CE: 4.7468  
[03/26 22:30:51] SuperNet Training INFO: iter: 45480/144360  CE: 4.5476  
[03/26 22:31:54] SuperNet Training INFO: iter: 45600/144360  CE: 4.6353  
[03/26 22:32:54] SuperNet Training INFO: --> epoch:  38/120  avg CE: 4.5508  lr: 0.0926783421009017  
[03/26 22:33:31] SuperNet Training INFO: iter: 45720/144360  CE: 4.5299  
[03/26 22:34:34] SuperNet Training INFO: iter: 45840/144360  CE: 4.3748  
[03/26 22:35:37] SuperNet Training INFO: iter: 45960/144360  CE: 4.5854  
[03/26 22:36:40] SuperNet Training INFO: iter: 46080/144360  CE: 4.6092  
[03/26 22:37:43] SuperNet Training INFO: iter: 46200/144360  CE: 4.6376  
[03/26 22:38:46] SuperNet Training INFO: iter: 46320/144360  CE: 4.5370  
[03/26 22:39:50] SuperNet Training INFO: iter: 46440/144360  CE: 4.3098  
[03/26 22:40:53] SuperNet Training INFO: iter: 46560/144360  CE: 4.6884  
[03/26 22:41:56] SuperNet Training INFO: iter: 46680/144360  CE: 4.6358  
[03/26 22:42:58] SuperNet Training INFO: iter: 46800/144360  CE: 4.5721  
[03/26 22:43:59] SuperNet Training INFO: --> epoch:  39/120  avg CE: 4.5144  lr: 0.09134991388295689  
[03/26 22:44:34] SuperNet Training INFO: iter: 46920/144360  CE: 4.4864  
[03/26 22:45:38] SuperNet Training INFO: iter: 47040/144360  CE: 4.5339  
[03/26 22:46:41] SuperNet Training INFO: iter: 47160/144360  CE: 4.6833  
[03/26 22:47:44] SuperNet Training INFO: iter: 47280/144360  CE: 4.4524  
[03/26 22:48:47] SuperNet Training INFO: iter: 47400/144360  CE: 4.6509  
[03/26 22:49:49] SuperNet Training INFO: iter: 47520/144360  CE: 4.4115  
[03/26 22:50:52] SuperNet Training INFO: iter: 47640/144360  CE: 4.5077  
[03/26 22:51:54] SuperNet Training INFO: iter: 47760/144360  CE: 4.1927  
[03/26 22:52:57] SuperNet Training INFO: iter: 47880/144360  CE: 4.3030  
[03/26 22:54:00] SuperNet Training INFO: iter: 48000/144360  CE: 4.4691  
[03/26 22:55:02] SuperNet Training INFO: iter: 48120/144360  CE: 4.1598  
[03/26 22:55:02] SuperNet Training INFO: --> epoch:  40/120  avg CE: 4.4727  lr: 0.0899999999999998  
[03/26 22:56:40] SuperNet Training INFO: iter: 48240/144360  CE: 4.0055  
[03/26 22:57:43] SuperNet Training INFO: iter: 48360/144360  CE: 4.5553  
[03/26 22:58:45] SuperNet Training INFO: iter: 48480/144360  CE: 4.4724  
[03/26 22:59:49] SuperNet Training INFO: iter: 48600/144360  CE: 4.2589  
[03/26 23:00:51] SuperNet Training INFO: iter: 48720/144360  CE: 4.5468  
[03/26 23:01:57] SuperNet Training INFO: iter: 48840/144360  CE: 4.5474  
[03/26 23:03:01] SuperNet Training INFO: iter: 48960/144360  CE: 4.1706  
[03/26 23:04:03] SuperNet Training INFO: iter: 49080/144360  CE: 4.3779  
[03/26 23:05:06] SuperNet Training INFO: iter: 49200/144360  CE: 4.5296  
[03/26 23:06:08] SuperNet Training INFO: iter: 49320/144360  CE: 4.2498  
[03/26 23:06:09] SuperNet Training INFO: --> epoch:  41/120  avg CE: 4.4440  lr: 0.08862952561557644  
[03/26 23:07:46] SuperNet Training INFO: iter: 49440/144360  CE: 4.0889  
[03/26 23:08:50] SuperNet Training INFO: iter: 49560/144360  CE: 4.4027  
[03/26 23:09:52] SuperNet Training INFO: iter: 49680/144360  CE: 4.4948  
[03/26 23:10:55] SuperNet Training INFO: iter: 49800/144360  CE: 4.3853  
[03/26 23:11:59] SuperNet Training INFO: iter: 49920/144360  CE: 4.5100  
[03/26 23:13:01] SuperNet Training INFO: iter: 50040/144360  CE: 4.4791  
[03/26 23:14:05] SuperNet Training INFO: iter: 50160/144360  CE: 4.2536  
[03/26 23:15:07] SuperNet Training INFO: iter: 50280/144360  CE: 4.1632  
[03/26 23:16:11] SuperNet Training INFO: iter: 50400/144360  CE: 4.5410  
[03/26 23:17:13] SuperNet Training INFO: iter: 50520/144360  CE: 4.1839  
[03/26 23:17:16] SuperNet Training INFO: --> epoch:  42/120  avg CE: 4.3966  lr: 0.08723942998437267  
[03/26 23:18:51] SuperNet Training INFO: iter: 50640/144360  CE: 4.6284  
[03/26 23:19:54] SuperNet Training INFO: iter: 50760/144360  CE: 4.4614  
[03/26 23:20:57] SuperNet Training INFO: iter: 50880/144360  CE: 4.4802  
[03/26 23:22:00] SuperNet Training INFO: iter: 51000/144360  CE: 4.2854  
[03/26 23:23:03] SuperNet Training INFO: iter: 51120/144360  CE: 4.5510  
[03/26 23:24:07] SuperNet Training INFO: iter: 51240/144360  CE: 4.3563  
[03/26 23:25:10] SuperNet Training INFO: iter: 51360/144360  CE: 4.2509  
[03/26 23:26:13] SuperNet Training INFO: iter: 51480/144360  CE: 4.3261  
[03/26 23:27:16] SuperNet Training INFO: iter: 51600/144360  CE: 3.9309  
[03/26 23:28:19] SuperNet Training INFO: iter: 51720/144360  CE: 4.0941  
[03/26 23:28:24] SuperNet Training INFO: --> epoch:  43/120  avg CE: 4.3709  lr: 0.08583066580849745  
[03/26 23:29:57] SuperNet Training INFO: iter: 51840/144360  CE: 4.6237  
[03/26 23:31:01] SuperNet Training INFO: iter: 51960/144360  CE: 4.2967  
[03/26 23:32:05] SuperNet Training INFO: iter: 52080/144360  CE: 4.1802  
[03/26 23:33:09] SuperNet Training INFO: iter: 52200/144360  CE: 4.4870  
[03/26 23:34:12] SuperNet Training INFO: iter: 52320/144360  CE: 4.3579  
[03/26 23:35:13] SuperNet Training INFO: iter: 52440/144360  CE: 4.4033  
[03/26 23:36:16] SuperNet Training INFO: iter: 52560/144360  CE: 4.2905  
[03/26 23:37:19] SuperNet Training INFO: iter: 52680/144360  CE: 4.1035  
[03/26 23:38:22] SuperNet Training INFO: iter: 52800/144360  CE: 4.3414  
[03/26 23:39:24] SuperNet Training INFO: iter: 52920/144360  CE: 4.1160  
[03/26 23:39:30] SuperNet Training INFO: --> epoch:  44/120  avg CE: 4.3404  lr: 0.08440419858454766  
[03/26 23:41:00] SuperNet Training INFO: iter: 53040/144360  CE: 4.4502  
[03/26 23:42:03] SuperNet Training INFO: iter: 53160/144360  CE: 4.4606  
[03/26 23:43:07] SuperNet Training INFO: iter: 53280/144360  CE: 4.4405  
[03/26 23:44:10] SuperNet Training INFO: iter: 53400/144360  CE: 4.1847  
[03/26 23:45:13] SuperNet Training INFO: iter: 53520/144360  CE: 4.2400  
[03/26 23:46:15] SuperNet Training INFO: iter: 53640/144360  CE: 4.0970  
[03/26 23:47:17] SuperNet Training INFO: iter: 53760/144360  CE: 4.5822  
[03/26 23:48:19] SuperNet Training INFO: iter: 53880/144360  CE: 4.1925  
[03/26 23:49:22] SuperNet Training INFO: iter: 54000/144360  CE: 3.7347  
[03/26 23:50:24] SuperNet Training INFO: iter: 54120/144360  CE: 4.3467  
[03/26 23:50:32] SuperNet Training INFO: --> epoch:  45/120  avg CE: 4.3174  lr: 0.0829610059419049  
[03/26 23:52:01] SuperNet Training INFO: iter: 54240/144360  CE: 4.3061  
[03/26 23:53:05] SuperNet Training INFO: iter: 54360/144360  CE: 4.1009  
[03/26 23:54:08] SuperNet Training INFO: iter: 54480/144360  CE: 4.0888  
[03/26 23:55:12] SuperNet Training INFO: iter: 54600/144360  CE: 4.5715  
[03/26 23:56:15] SuperNet Training INFO: iter: 54720/144360  CE: 3.9879  
[03/26 23:57:17] SuperNet Training INFO: iter: 54840/144360  CE: 4.4522  
[03/26 23:58:21] SuperNet Training INFO: iter: 54960/144360  CE: 4.3868  
[03/26 23:59:24] SuperNet Training INFO: iter: 55080/144360  CE: 4.2543  
[03/27 00:00:27] SuperNet Training INFO: iter: 55200/144360  CE: 4.1126  
[03/27 00:01:30] SuperNet Training INFO: iter: 55320/144360  CE: 3.9660  
[03/27 00:01:39] SuperNet Training INFO: --> epoch:  46/120  avg CE: 4.2843  lr: 0.08150207697271764  
[03/27 00:03:08] SuperNet Training INFO: iter: 55440/144360  CE: 4.1484  
[03/27 00:04:11] SuperNet Training INFO: iter: 55560/144360  CE: 4.2293  
[03/27 00:05:15] SuperNet Training INFO: iter: 55680/144360  CE: 4.3613  
[03/27 00:06:17] SuperNet Training INFO: iter: 55800/144360  CE: 4.1993  
[03/27 00:07:20] SuperNet Training INFO: iter: 55920/144360  CE: 4.3541  
[03/27 00:08:23] SuperNet Training INFO: iter: 56040/144360  CE: 4.2154  
[03/27 00:09:25] SuperNet Training INFO: iter: 56160/144360  CE: 3.9924  
[03/27 00:10:28] SuperNet Training INFO: iter: 56280/144360  CE: 3.7761  
[03/27 00:11:31] SuperNet Training INFO: iter: 56400/144360  CE: 3.9725  
[03/27 00:12:33] SuperNet Training INFO: iter: 56520/144360  CE: 4.1452  
[03/27 00:12:43] SuperNet Training INFO: --> epoch:  47/120  avg CE: 4.2473  lr: 0.08002841155402596  
[03/27 00:14:11] SuperNet Training INFO: iter: 56640/144360  CE: 4.4636  
[03/27 00:15:15] SuperNet Training INFO: iter: 56760/144360  CE: 4.3823  
[03/27 00:16:18] SuperNet Training INFO: iter: 56880/144360  CE: 4.5902  
[03/27 00:17:21] SuperNet Training INFO: iter: 57000/144360  CE: 4.0872  
[03/27 00:18:23] SuperNet Training INFO: iter: 57120/144360  CE: 4.4060  
[03/27 00:19:26] SuperNet Training INFO: iter: 57240/144360  CE: 4.3558  
[03/27 00:20:30] SuperNet Training INFO: iter: 57360/144360  CE: 4.2506  
[03/27 00:21:32] SuperNet Training INFO: iter: 57480/144360  CE: 4.0642  
[03/27 00:22:34] SuperNet Training INFO: iter: 57600/144360  CE: 4.3792  
[03/27 00:23:37] SuperNet Training INFO: iter: 57720/144360  CE: 4.2260  
[03/27 00:23:49] SuperNet Training INFO: --> epoch:  48/120  avg CE: 4.2304  lr: 0.07854101966249659  
[03/27 00:25:14] SuperNet Training INFO: iter: 57840/144360  CE: 4.1420  
[03/27 00:26:18] SuperNet Training INFO: iter: 57960/144360  CE: 4.4179  
[03/27 00:27:21] SuperNet Training INFO: iter: 58080/144360  CE: 3.9594  
[03/27 00:28:24] SuperNet Training INFO: iter: 58200/144360  CE: 3.9639  
[03/27 00:29:27] SuperNet Training INFO: iter: 58320/144360  CE: 4.0950  
[03/27 00:30:29] SuperNet Training INFO: iter: 58440/144360  CE: 4.2883  
[03/27 00:31:31] SuperNet Training INFO: iter: 58560/144360  CE: 4.2124  
[03/27 00:32:34] SuperNet Training INFO: iter: 58680/144360  CE: 4.3349  
[03/27 00:33:36] SuperNet Training INFO: iter: 58800/144360  CE: 3.9282  
[03/27 00:34:38] SuperNet Training INFO: iter: 58920/144360  CE: 3.9430  
[03/27 00:34:52] SuperNet Training INFO: --> epoch:  49/120  avg CE: 4.2001  lr: 0.07704092068223518  
[03/27 00:36:16] SuperNet Training INFO: iter: 59040/144360  CE: 4.2782  
[03/27 00:37:20] SuperNet Training INFO: iter: 59160/144360  CE: 4.1359  
[03/27 00:38:26] SuperNet Training INFO: iter: 59280/144360  CE: 3.9728  
[03/27 00:39:29] SuperNet Training INFO: iter: 59400/144360  CE: 3.9692  
[03/27 00:40:32] SuperNet Training INFO: iter: 59520/144360  CE: 4.2734  
[03/27 00:41:34] SuperNet Training INFO: iter: 59640/144360  CE: 4.1510  
